name,orcid,link,date
Jakub Traczyk,https://orcid.org/0000-0001-9145-1998,https://doi.org/10.1111/apps.12226,2020-09-30
Jakub Traczyk,https://orcid.org/0000-0001-9145-1998,https://doi.org/10.1037/xap0000207,2019
Jakub Traczyk,https://orcid.org/0000-0001-9145-1998,https://doi.org/10.1017/sjp.2019.16,2019
Jakub Traczyk,https://orcid.org/0000-0001-9145-1998,https://doi.org/10.1002/ijop.12566,2019
Jakub Traczyk,https://orcid.org/0000-0001-9145-1998,https://doi.org/10.1177/0272989x19844744,2019-10-29
Jakub Traczyk,https://orcid.org/0000-0001-9145-1998,https://doi.org/10.1002/bdm.2100,2019-04-03
Jakub Traczyk,https://orcid.org/0000-0001-9145-1998,https://doi.org/10.3389/fpsyg.2018.01203,2018
Jakub Traczyk,https://orcid.org/0000-0001-9145-1998,Numerate decision makers don’t use more effortful strategies unless it pays: A process tracing investigation of skilled and adaptive strategy selection in risky decision making,2018
Jakub Traczyk,https://orcid.org/0000-0001-9145-1998,https://doi.org/10.1016/j.intell.2017.12.001,2018-03
Jakub Traczyk,https://orcid.org/0000-0001-9145-1998,https://doi.org/10.1515/ppb-2017-0046,2017
Jerzy Stefan Trzebiński,https://orcid.org/0000-0003-3948-1676,https://doi.org/10.1371/journal.pone.0253729,2021-07-01
Jerzy Stefan Trzebiński,https://orcid.org/0000-0003-3948-1676,https://doi.org/10.1080/15325024.2021.1928430,2021-05-28
Jerzy Stefan Trzebiński,https://orcid.org/0000-0003-3948-1676,https://doi.org/10.1080/15325024.2020.1765098,2020-05-21
Jerzy Stefan Trzebiński,https://orcid.org/0000-0003-3948-1676,https://doi.org/10.1080/15325024.2019.1565145,2019-05-19
Anna Olimpia Waligórska,https://orcid.org/0000-0003-3736-7984,https://doi.org/10.12740/pp/99163,2019-08-31
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.1016/j.actpsy.2020.103225,2021
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.3390/ijerph182212100,2021-11-18
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.1037/xhp0000922,2021-06
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.3758/s13415-020-00778-5,2020
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.1080/17470919.2020.1809516,2020
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.1098/rspb.2019.2941rspb20192941,2020
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.1037/xge0000798,2020
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.1016/j.neubiorev.2020.01.020,2020
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.1016/j.neubiorev.2019.11.014,2020
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.1073/pnas.1912343117,2020-11-24
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.1002/ejsp.2649,2020-06-12
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.1098/rspb.2019.2941,2020-05-27
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.1007/s10919-019-00324-z,2020-03-13
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.3389/fpsyg.2019.02589,2019-11-26
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.3389/fnbot.2018.00014,2018
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.1037/xlm0000446,2018
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.3389/fpsyg.2017.02261,2018
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.1016/j.jecp.2018.07.008,2018-12
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.1098/rstb.2017.0127,2018-08-05
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.1037/xhp0000304,2017
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.3758/s13415-017-0503-2,2017
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.1037/pspa0000083,2017
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.1080/02699931.2017.1386622,2017-10
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.1177/0956797617702003,2017-06-08
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.3389/fpsyg.2017.00394,2017-03
Katarzyna Winkowska-Nowak,https://orcid.org/0000-0002-4112-5454,https://doi.org/10.1109/mts.2020.2967485,2020-03
Katarzyna Winkowska-Nowak,https://orcid.org/0000-0002-4112-5454,https://doi.org/10.3389/fpsyg.2020.00259,2020-02-21
Bogdan Stefan Wojciszke,https://orcid.org/0000-0002-6328-8043,https://doi.org/10.1016/j.jesp.2020.104098,2021
Bogdan Stefan Wojciszke,https://orcid.org/0000-0002-6328-8043,https://doi.org/10.1007/s12144-021-01637-3,2021-04-10
Bogdan Stefan Wojciszke,https://orcid.org/0000-0002-6328-8043,https://doi.org/10.1111/spc3.12572,2020
Bogdan Stefan Wojciszke,https://orcid.org/0000-0002-6328-8043,https://doi.org/10.1002/ejsp.2649,2020
Bogdan Stefan Wojciszke,https://orcid.org/0000-0002-6328-8043,https://doi.org/10.1111/desc.13038,2020-10
Bogdan Stefan Wojciszke,https://orcid.org/0000-0002-6328-8043,https://doi.org/10.1080/00224499.2020.1787318,2020-08
Bogdan Stefan Wojciszke,https://orcid.org/0000-0002-6328-8043,https://doi.org/10.1016/j.paid.2019.02.025,2019
Bogdan Stefan Wojciszke,https://orcid.org/0000-0002-6328-8043,https://doi.org/10.24425/ppb.2019.126026,2019
Bogdan Stefan Wojciszke,https://orcid.org/0000-0002-6328-8043,https://doi.org/10.1177/1948550618765065,2019
Bogdan Stefan Wojciszke,https://orcid.org/0000-0002-6328-8043,https://doi.org/10.1371/journal.pone.0213183,2019-02
Bogdan Stefan Wojciszke,https://orcid.org/0000-0002-6328-8043,https://doi.org/10.1016/j.paid.2018.01.018,2018
Bogdan Stefan Wojciszke,https://orcid.org/0000-0002-6328-8043,https://doi.org/10.1016/j.jesp.2018.06.007,2018
Bogdan Stefan Wojciszke,https://orcid.org/0000-0002-6328-8043,https://doi.org/10.1038/s41598-018-28336-7,2018-07
Bogdan Stefan Wojciszke,https://orcid.org/0000-0002-6328-8043,https://doi.org/10.1515/humor-2016-0087,2017
Bogdan Stefan Wojciszke,https://orcid.org/0000-0002-6328-8043,https://doi.org/10.3389/fpsyg.2017.01922,2017-11
Bogdan Stefan Wojciszke,https://orcid.org/0000-0002-6328-8043,https://doi.org/10.1038/s41598-017-10484-x,2017-08
Małgorzata Maria Wójcik,https://orcid.org/0000-0002-8950-3119,https://doi.org/10.1007/s12310-021-09447-5,2021
Małgorzata Maria Wójcik,https://orcid.org/0000-0002-8950-3119,https://doi.org/10.1177/0886260521990835,2021
Małgorzata Maria Wójcik,https://orcid.org/0000-0002-8950-3119,https://doi.org/10.1177/1476750317730652,2020
Małgorzata Maria Wójcik,https://orcid.org/0000-0002-8950-3119,https://doi.org/10.1037/gdn0000125,2020
Małgorzata Maria Wójcik,https://orcid.org/0000-0002-8950-3119,https://doi.org/10.1177/0886260519880168,2019
Małgorzata Maria Wójcik,https://orcid.org/0000-0002-8950-3119,https://doi.org/10.1177/0033294118768671,2019
Małgorzata Maria Wójcik,https://orcid.org/0000-0002-8950-3119,https://doi.org/10.24425/ppb.2019.126019,2019
Małgorzata Maria Wójcik,https://orcid.org/0000-0002-8950-3119,https://doi.org/10.1016/j.adolescence.2018.09.005,2018
Agata Magdalena Wytykowska-Kaczorek,https://orcid.org/0000-0003-1541-8699,https://doi.org/10.1016/j.paid.2020.110241,2021
Agata Magdalena Wytykowska-Kaczorek,https://orcid.org/0000-0003-1541-8699,Relationship between morningness-eveningness and testosterone levels assessed from hair,2020
Agata Magdalena Wytykowska-Kaczorek,https://orcid.org/0000-0003-1541-8699,https://doi.org/10.1016/j.psyneuen.2019.05.027,2019
Agata Magdalena Wytykowska-Kaczorek,https://orcid.org/0000-0003-1541-8699,https://doi.org/10.1080/02699931.2017.1295026,2018
Agata Magdalena Wytykowska-Kaczorek,https://orcid.org/0000-0003-1541-8699,https://doi.org/10.3389/fpsyg.2017.02376,2018
Agata Magdalena Wytykowska-Kaczorek,https://orcid.org/0000-0003-1541-8699,https://doi.org/10.1016/j.paid.2016.12.054,2017
Agata Magdalena Wytykowska-Kaczorek,https://orcid.org/0000-0003-1541-8699,Poziom lęku w reakcji na indukcję pozytywnego afektu u osób wysoko- i niskolękowych,2017
Tomasz Wojciech Zaleśkiewicz,https://orcid.org/0000-0002-4232-6151,https://doi.org/10.1002/bdm.2206,2021-04-13
Tomasz Wojciech Zaleśkiewicz,https://orcid.org/0000-0002-4232-6151,https://doi.org/10.1037/xap0000308,2021-03-29
Tomasz Wojciech Zaleśkiewicz,https://orcid.org/0000-0002-4232-6151,https://doi.org/10.1002/ejsp.2701,2020-12-14
Tomasz Wojciech Zaleśkiewicz,https://orcid.org/0000-0002-4232-6151,https://doi.org/10.3389/fpsyg.2020.582720,2020-11-19
Tomasz Wojciech Zaleśkiewicz,https://orcid.org/0000-0002-4232-6151,https://doi.org/10.3389/fpsyg.2020.588910,2020-10-27
Tomasz Wojciech Zaleśkiewicz,https://orcid.org/0000-0002-4232-6151,https://doi.org/10.1111/apps.12226,2020-09-30
Tomasz Wojciech Zaleśkiewicz,https://orcid.org/0000-0002-4232-6151,https://doi.org/10.1037/pspi0000246,2020-04-20
Tomasz Wojciech Zaleśkiewicz,https://orcid.org/0000-0002-4232-6151,https://doi.org/10.1002/ejsp.2648,2020-04-10
Tomasz Wojciech Zaleśkiewicz,https://orcid.org/0000-0002-4232-6151,https://doi.org/10.24425/nauka.2019.126180,2019-03-01
Tomasz Wojciech Zaleśkiewicz,https://orcid.org/0000-0002-4232-6151,https://doi.org/10.1111/apps.12145,2018
Tomasz Wojciech Zaleśkiewicz,https://orcid.org/0000-0002-4232-6151,https://doi.org/10.1016/j.jesp.2018.09.004,2018-11
Anna Maria Zalewska,https://orcid.org/0000-0002-7285-4748,Aktywność obywatelska młodzieży i jej relacje z cechami osobowości – perspektywa międzynarodowa,2020
Anna Maria Zalewska,https://orcid.org/0000-0002-7285-4748,Citizenship Behaviour Questionnaire-30 —general version: Psychometric properties and theoretical and criterion validity among young adults10,2020
Anna Maria Zalewska,https://orcid.org/0000-0002-7285-4748,Family relations and citizenship activity among adolescents —the moderating role of hope for success4,2020
Anna Maria Zalewska,https://orcid.org/0000-0002-7285-4748,"Kwestionariusz Zachowań Obywatelskich-30 – wersja ogólna: właściwości psychometryczne, trafność teoretyczna i kryterialna wśród młodych dorosłych9",2020
Anna Maria Zalewska,https://orcid.org/0000-0002-7285-4748,Relacje rodzinne a aktywność obywatelska wśród adolescentów – pośrednicząca rola nadziei na sukces,2020
Anna Maria Zalewska,https://orcid.org/0000-0002-7285-4748,Relationship between young people’s citizenship behaviors and personality traits –An international perspective,2020
Anna Maria Zalewska,https://orcid.org/0000-0002-7285-4748,https://doi.org/10.13075/mp.5893.00908,2020-01-20
Anna Maria Zalewska,https://orcid.org/0000-0002-7285-4748,https://doi.org/10.2224/sbp.7376,2019-01-23
Anna Maria Zalewska,https://orcid.org/0000-0002-7285-4748,https://doi.org/10.14691/cppj.24.3.469,2018
Anna Maria Zalewska,https://orcid.org/0000-0002-7285-4748,https://doi.org/10.1002/ijop.12414,2018-11-04
Anna Maria Zalewska,https://orcid.org/0000-0002-7285-4748,https://doi.org/10.24425/119484,2018-06
Anna Maria Zalewska,https://orcid.org/0000-0002-7285-4748,https://doi.org/10.24425/119480,2018-06
Anna Maria Zalewska,https://orcid.org/0000-0002-7285-4748,https://doi.org/10.24425/119482,2018-06
Anna Maria Zalewska,https://orcid.org/0000-0002-7285-4748,https://doi.org/10.1123/jsep.2017-0244,2018-06-01
Anna Maria Zalewska,https://orcid.org/0000-0002-7285-4748,https://doi.org/10.1386/ctl.12.2.227_1,2017
Anna Maria Zalewska,https://orcid.org/0000-0002-7285-4748,https://doi.org/10.1386/ctl.12.2.171_1,2017
Anna Maria Zalewska,https://orcid.org/0000-0002-7285-4748,https://doi.org/10.1386/ctl.12.2.151_1,2017
Anna Maria Zalewska,https://orcid.org/0000-0002-7285-4748,https://doi.org/10.1007/s10902-016-9777-2,2017
Anna Maria Zalewska,https://orcid.org/0000-0002-7285-4748,https://doi.org/10.1386/ctl.12.2.141_1,2017
Karolina Zalewska-Łunkiewicz,https://orcid.org/0000-0002-5130-8510,https://doi.org/10.1016/j.pec.2021.07.007,2021-07
Karolina Zalewska-Łunkiewicz,https://orcid.org/0000-0002-5130-8510,https://doi.org/10.1186/s12955-020-01348-6,2020-12
Karolina Zalewska-Łunkiewicz,https://orcid.org/0000-0002-5130-8510,https://doi.org/10.6084/m9.figshare.7149152,2018
Karolina Zalewska-Łunkiewicz,https://orcid.org/0000-0002-5130-8510,https://doi.org/10.15557/pipk.2018.0044,2018
Karolina Zalewska-Łunkiewicz,https://orcid.org/0000-0002-5130-8510,https://doi.org/10.14691/cppj.24.2.307,2018
Karolina Zalewska-Łunkiewicz,https://orcid.org/0000-0002-5130-8510,https://doi.org/10.14691/cppj.24.3.573,2018
Karolina Zarychta-Zajączkowska,https://orcid.org/0000-0003-2072-0841,https://doi.org/10.1111/aphw.12225,2021-02
Karolina Zarychta-Zajączkowska,https://orcid.org/0000-0003-2072-0841,https://doi.org/10.1007/s40519-019-00722-8,2020-08-07
Karolina Zarychta-Zajączkowska,https://orcid.org/0000-0003-2072-0841,https://doi.org/10.3390/nu12072149,2020-07-19
Karolina Zarychta-Zajączkowska,https://orcid.org/0000-0003-2072-0841,https://doi.org/10.3389/fpsyg.2020.00161,2020-02-07
Karolina Zarychta-Zajączkowska,https://orcid.org/0000-0003-2072-0841,Maternal practices and perceptions of child body mass status explain child energy expenditure behaviors and body mass,2020-01
Karolina Zarychta-Zajączkowska,https://orcid.org/0000-0003-2072-0841,https://doi.org/10.1037/hea0000799,2019-12
Karolina Zarychta-Zajączkowska,https://orcid.org/0000-0003-2072-0841,https://doi.org/10.1016/j.appet.2019.104335,2019-10
Karolina Zarychta-Zajączkowska,https://orcid.org/0000-0003-2072-0841,https://doi.org/10.1371/journal.pone.0224503,2019-10-31
Karolina Zarychta-Zajączkowska,https://orcid.org/0000-0003-2072-0841,https://doi.org/10.1111/aphw.12145,2019-03
Karolina Zarychta-Zajączkowska,https://orcid.org/0000-0003-2072-0841,https://doi.org/10.1016/j.mhpa.2019.03.002,2019-03
Karolina Zarychta-Zajączkowska,https://orcid.org/0000-0003-2072-0841,Depression in elite athletes: Findings from a systematic review,2018
Karolina Zarychta-Zajączkowska,https://orcid.org/0000-0003-2072-0841,https://doi.org/10.1080/08870446.2018.1489049,2018-10-03
Karolina Zarychta-Zajączkowska,https://orcid.org/0000-0003-2072-0841,https://doi.org/10.1007/s40519-018-0496-z,2018-03-08
Karolina Zarychta-Zajączkowska,https://orcid.org/0000-0003-2072-0841,https://doi.org/10.1186/s12888-017-1328-9,2017-04
Karolina Zarychta-Zajączkowska,https://orcid.org/0000-0003-2072-0841,https://doi.org/10.1515/hukin-2017-0149,2017-01
Mateusz Piotr Zatorski,https://orcid.org/0000-0002-0043-0815,Niewspółpracujący biorca – rola psychologa w opiece potransplantacyjnej,2020
Mateusz Piotr Zatorski,https://orcid.org/0000-0002-0043-0815,Frailty syndrome in hemodialyzed patients: a pilot study,2018
Mateusz Piotr Zatorski,https://orcid.org/0000-0002-0043-0815,https://doi.org/10.1016/j.transproceed.2018.04.054,2018
Mateusz Piotr Zatorski,https://orcid.org/0000-0002-0043-0815,Psychological effects of organ transplantation: Symptoms and predictors of change. ,2018
Mateusz Piotr Zatorski,https://orcid.org/0000-0002-0043-0815,https://doi.org/10.1515/ppb-2017-0044,2017
Mateusz Piotr Zatorski,https://orcid.org/0000-0002-0043-0815,Pogłębienie relacji dawca – biorca jako rezultat żywego dawstwa,2017
Elżbieta Zdankiewicz-Ścigała,https://orcid.org/0000-0002-8275-2585,https://doi.org/10.3390/ijerph18042164,2021
Elżbieta Zdankiewicz-Ścigała,https://orcid.org/0000-0002-8275-2585,https://doi.org/10.3389/fpsyg.2019.02957,2020
Elżbieta Zdankiewicz-Ścigała,https://orcid.org/0000-0002-8275-2585,https://doi.org/10.3389/fpsyg.2020.01241,2020
Elżbieta Zdankiewicz-Ścigała,https://orcid.org/0000-0002-8275-2585,The role of alexithymia and dissociation in relation between parental attitudes and attachment styles in adulthood,2020
Elżbieta Zdankiewicz-Ścigała,https://orcid.org/0000-0002-8275-2585,"Early Childhood Trauma, Alexithymia and Dissociation with the Internal Dialogue Activity in Adulthood",2019
Elżbieta Zdankiewicz-Ścigała,https://orcid.org/0000-0002-8275-2585,Parental Attitudes and Attachment Styles in Adulthood: Mediatory Role of Dissociation and Alexithymia,2019
Elżbieta Zdankiewicz-Ścigała,https://orcid.org/0000-0002-8275-2585,https://doi.org/10.5604/01.3001.0012.8286,2019
Elżbieta Zdankiewicz-Ścigała,https://orcid.org/0000-0002-8275-2585,"Parental Bonding, Temperament and Tendency to Impulsive Aggression: Mediating Role of Alexithymia and Temperament",2019
Elżbieta Zdankiewicz-Ścigała,https://orcid.org/0000-0002-8275-2585,https://doi.org/10.3389/fpsyg.2019.01575,2019
Elżbieta Zdankiewicz-Ścigała,https://orcid.org/0000-0002-8275-2585,https://doi.org/10.5604/01.3001.0012.4751,2018
Elżbieta Zdankiewicz-Ścigała,https://orcid.org/0000-0002-8275-2585,https://doi.org/10.15557/pipk.2018.0032,2018
Elżbieta Zdankiewicz-Ścigała,https://orcid.org/0000-0002-8275-2585,https://doi.org/10.3389/fpsyg.2018.02039,2018
Elżbieta Zdankiewicz-Ścigała,https://orcid.org/0000-0002-8275-2585,https://doi.org/10.24425/124343,2018
Elżbieta Zdankiewicz-Ścigała,https://orcid.org/0000-0002-8275-2585,https://doi.org/10.1016/j.transproceed.2018.04.057,2018
Elżbieta Zdankiewicz-Ścigała,https://orcid.org/0000-0002-8275-2585,https://doi.org/10.5114/ppn.2018.78714,2018
Elżbieta Zdankiewicz-Ścigała,https://orcid.org/0000-0002-8275-2585,https://doi.org/10.3389/fpsyg.2018.01570,2018
Mariusz Zięba,https://orcid.org/0000-0002-3492-2236,https://doi.org/10.18290/rpsych21242-2,2021
Mariusz Zięba,https://orcid.org/0000-0002-3492-2236,https://doi.org/10.1371/journal.pone.0261384,2021-12-15
Mariusz Zięba,https://orcid.org/0000-0002-3492-2236,https://doi.org/10.1002/cpp.2601,2021-05
Mariusz Zięba,https://orcid.org/0000-0002-3492-2236,https://doi.org/10.1007/s12144-021-01739-y,2021-04-22
Mariusz Zięba,https://orcid.org/0000-0002-3492-2236,https://doi.org/10.1016/j.paid.2020.110222,2020-07
Mariusz Zięba,https://orcid.org/0000-0002-3492-2236,https://doi.org/10.3389/fpsyg.2019.00687,2019
Mariusz Zięba,https://orcid.org/0000-0002-3492-2236,https://doi.org/10.24425/119479,2018-06-15
Mariusz Zięba,https://orcid.org/0000-0002-3492-2236,https://doi.org/10.24425/119480,2018-06-15
Justyna Mirosława Ziółkowska,https://orcid.org/0000-0001-8828-6047,https://doi.org/10.1080/07481187.2017.1332910,2017
Justyna Mirosława Ziółkowska,https://orcid.org/0000-0001-8828-6047,https://doi.org/10.1080/17405904.2016.1250650,2017
Jolanta Grażyna Życińska,https://orcid.org/0000-0002-1761-7328,https://doi.org/10.1007/s12144-019-0145-3,2019
Jolanta Grażyna Życińska,https://orcid.org/0000-0002-1761-7328,https://doi.org/10.5604/01.3001.0012.1164,2018
Jolanta Grażyna Życińska,https://orcid.org/0000-0002-1761-7328,https://doi.org/10.14691/cppj.24.1.79,2018
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.1017/s003329172000392x,2021
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.3390/su13105716,2021
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.1080/00224545.2020.1758017,2021
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.1080/01973533.2020.1837134,2021
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.32872/spb.6525,2021
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.5114/aoms.2020.99592,2021
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.1027/2151-2604/a000451,2021
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.1371/journal.pone.0261648,2021-12-30
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.3390/su132212562,2021-11
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,Research on Unrealistic Optimism among HoReCa Workers as a Possible Future Hotspot of Infections,2021-11-13
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.3390/vaccines9080933,2021-08
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.3390/jcm9051464,2020
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.5114/hpr.2020.96895,2020
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.1080/01973533.2019.1695615,2020
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.1177/0033294119872208,2020
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.1007/s10055-019-00423-8,2020
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.1007/s12144-017-9626-4,2019
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.1177/1938965518797075,2019
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.1080/00224545.2018.1505708,2019
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.1002/ijop.12469,2019
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.1007/s12144-017-9729-y,2019
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.1016/j.aap.2018.03.007,2018
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.1016/j.paid.2017.08.032,2018
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.1016/j.actpsy.2018.04.012,2018
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.3389/fpsyg.2018.01519,2018
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.5964/spb.v13i2.25025,2018
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.1177/0033294117745885,2018
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.1080/07399332.2018.1458852,2018
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.5964/spb.v13i2.26133,2018
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.1016/j.paid.2016.07.005,2017
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.3389/fpsyg.2017.01632,2017
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.3389/fpsyg.2017.00114,2017
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.1016/j.paid.2017.06.030,2017
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.5334/pb.397,2017
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.1016/j.foodqual.2017.06.004,2017
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.1177/1948550617693060,2017
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.1016/j.erap.2017.02.003,2017
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1016/j.socscimed.2021.114336,2021
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1037/hea0001124,2021
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1093/abm/kaab004,2021
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1007/s12529-021-10012-2,2021
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1016/j.adolescence.2021.02.008,2021
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1080/17437199.2020.1844037,2021
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1186/s12889-021-11822-5,2021
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,DOES A FORMATION OF PHYSICAL ACTIVITY PLANS DECREASE THE TIME SPENT ON SEDENTARY BEHAVIOR? PRELIMINARY FINDINGS,2020
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,FACETS OF SOCIAL SUPPORT AND SEDENTARY BEHAVIORS: PROSPECTIVE FINDINGS IN MOTHER-CHILD DYADS,2020
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1249/01.mss.0000677184.87047.54,2020
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,"MY PLANS HELP YOU PLAN YOUR PHYSICAL ACTIVITY: ASSOCIATION BETWEEN INDIVIDUAL, DYADIC AND COLLABORATIVE PLANS IN ADULT DYADS",2020
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,PARENTAL AND CHILD EXERCISE AVERSION ASSOCIATED WITH CHILD PHYSICAL ACTIVITY,2020
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,POSITIVE AND NEGATIVE SOCIAL CONTROL AND PHYSICAL ACTIVITY IN PATIENT-PARTNER DYADS,2020
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,RECIPROCAL ASSOCIATIONS BETWEEN PHYSICAL ACTIVITY AND DEPRESSION. LONGITUDINAL RESEARCH IN PATIENT-PARTNER DYADS,2020
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,RECIPROCAL RELATIONSHIPS BETWEEN SELF-EFFICACY AND SOCIAL SUPPORT EXPLAIN PHYSICAL ACTIVITY IN ADULTS - A LONGITUDINAL STUDY,2020
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1136/bmjopen-2020-040183,2020
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1186/s13063-019-4014-z,2020-12
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1016/j.psychsport.2020.101710,2020-07
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.3390/nu12072149,2020-07-19
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1080/08870446.2020.1784419,2020-06-27
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1024/1662-9647/a000229,2020-05-29
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1016/j.foodpol.2020.101873,2020-03
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1007/s40519-018-0496-z,2020-02
