name,orcid,link,date,is_a_link,id,automatic_pdf_download
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.1016/j.neubiorev.2019.11.014,2020,1,Piotr_Winkielman_8,1
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.1073/pnas.1912343117,2020-11-24,1,Piotr_Winkielman_9,1
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.1098/rspb.2019.2941,2020-05-27,1,Piotr_Winkielman_10,1
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.1007/s10919-019-00324-z,2020-03-13,1,Piotr_Winkielman_11,1
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.3389/fpsyg.2019.02589,2019-11-26,1,Piotr_Winkielman_12,1
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.3389/fnbot.2018.00014,2018,1,Piotr_Winkielman_13,1
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.1037/xlm0000446,2018,1,Piotr_Winkielman_14,0
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.3389/fpsyg.2017.02261,2018,1,Piotr_Winkielman_15,1
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.1016/j.jecp.2018.07.008,2018-12,1,Piotr_Winkielman_16,1
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.1098/rstb.2017.0127,2018-08-05,1,Piotr_Winkielman_17,1
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.1037/xhp0000304,2017,1,Piotr_Winkielman_18,0
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.3758/s13415-017-0503-2,2017,1,Piotr_Winkielman_19,1
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.1037/pspa0000083,2017,1,Piotr_Winkielman_20,1
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.1177/0956797617702003,2017-06-08,1,Piotr_Winkielman_21,1
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.3389/fpsyg.2017.00394,2017-03,1,Piotr_Winkielman_22,1
Bogdan Stefan Wojciszke,https://orcid.org/0000-0002-6328-8043,https://doi.org/10.1080/00224499.2020.1787318,2020-08,1,Bogdan_Stefan_Wojciszke_1,1
Bogdan Stefan Wojciszke,https://orcid.org/0000-0002-6328-8043,https://doi.org/10.1177/1948550618765065,2019,1,Bogdan_Stefan_Wojciszke_2,1
Bogdan Stefan Wojciszke,https://orcid.org/0000-0002-6328-8043,https://doi.org/10.1038/s41598-018-28336-7,2018-07,1,Bogdan_Stefan_Wojciszke_3,1
Bogdan Stefan Wojciszke,https://orcid.org/0000-0002-6328-8043,https://doi.org/10.1515/humor-2016-0087,2017,1,Bogdan_Stefan_Wojciszke_4,1
Bogdan Stefan Wojciszke,https://orcid.org/0000-0002-6328-8043,https://doi.org/10.3389/fpsyg.2017.01922,2017-11,1,Bogdan_Stefan_Wojciszke_5,1
Bogdan Stefan Wojciszke,https://orcid.org/0000-0002-6328-8043,https://doi.org/10.1038/s41598-017-10484-x,2017-08,1,Bogdan_Stefan_Wojciszke_6,1
Małgorzata Maria Wójcik,https://orcid.org/0000-0002-8950-3119,https://doi.org/10.1007/s12310-021-09447-5,2021,1,Małgorzata_Maria_Wójcik_1,1
Małgorzata Maria Wójcik,https://orcid.org/0000-0002-8950-3119,https://doi.org/10.1177/0886260521990835,2021,1,Małgorzata_Maria_Wójcik_2,1
Małgorzata Maria Wójcik,https://orcid.org/0000-0002-8950-3119,https://doi.org/10.1177/1476750317730652,2020,1,Małgorzata_Maria_Wójcik_3,1
Małgorzata Maria Wójcik,https://orcid.org/0000-0002-8950-3119,https://doi.org/10.1037/gdn0000125,2020,1,Małgorzata_Maria_Wójcik_4,0
Małgorzata Maria Wójcik,https://orcid.org/0000-0002-8950-3119,https://doi.org/10.1177/0886260519880168,2019,1,Małgorzata_Maria_Wójcik_5,1
Małgorzata Maria Wójcik,https://orcid.org/0000-0002-8950-3119,https://doi.org/10.24425/ppb.2019.126019,2019,1,Małgorzata_Maria_Wójcik_6,0
Małgorzata Maria Wójcik,https://orcid.org/0000-0002-8950-3119,https://doi.org/10.1016/j.adolescence.2018.09.005,2018,1,Małgorzata_Maria_Wójcik_7,1
Agata Magdalena Wytykowska-Kaczorek,https://orcid.org/0000-0003-1541-8699,https://doi.org/10.1016/j.paid.2020.110241,2021,1,Agata_Magdalena_Wytykowska-Kaczorek_1,1
Agata Magdalena Wytykowska-Kaczorek,https://orcid.org/0000-0003-1541-8699,https://doi.org/10.1016/j.psyneuen.2019.05.027,2019,1,Agata_Magdalena_Wytykowska-Kaczorek_3,1
Agata Magdalena Wytykowska-Kaczorek,https://orcid.org/0000-0003-1541-8699,https://doi.org/10.1080/02699931.2017.1295026,2018,1,Agata_Magdalena_Wytykowska-Kaczorek_4,1
Agata Magdalena Wytykowska-Kaczorek,https://orcid.org/0000-0003-1541-8699,https://doi.org/10.3389/fpsyg.2017.02376,2018,1,Agata_Magdalena_Wytykowska-Kaczorek_5,1
Agata Magdalena Wytykowska-Kaczorek,https://orcid.org/0000-0003-1541-8699,https://doi.org/10.1016/j.paid.2016.12.054,2017,1,Agata_Magdalena_Wytykowska-Kaczorek_6,1
Tomasz Wojciech Zaleśkiewicz,https://orcid.org/0000-0002-4232-6151,https://doi.org/10.24425/nauka.2019.126180,2019-03-01,1,Tomasz_Wojciech_Zaleśkiewicz_1,0
Anna Maria Zalewska,https://orcid.org/0000-0002-7285-4748,https://doi.org/10.13075/mp.5893.00908,2020-01-20,1,Anna_Maria_Zalewska_7,0
Anna Maria Zalewska,https://orcid.org/0000-0002-7285-4748,https://doi.org/10.2224/sbp.7376,2019-01-23,1,Anna_Maria_Zalewska_8,1
Anna Maria Zalewska,https://orcid.org/0000-0002-7285-4748,https://doi.org/10.14691/cppj.24.3.469,2018,1,Anna_Maria_Zalewska_9,0
Anna Maria Zalewska,https://orcid.org/0000-0002-7285-4748,https://doi.org/10.1002/ijop.12414,2018-11-04,1,Anna_Maria_Zalewska_10,1
Anna Maria Zalewska,https://orcid.org/0000-0002-7285-4748,https://doi.org/10.24425/119484,2018-06,1,Anna_Maria_Zalewska_11,0
Anna Maria Zalewska,https://orcid.org/0000-0002-7285-4748,https://doi.org/10.24425/119480,2018-06,1,Anna_Maria_Zalewska_12,0
Anna Maria Zalewska,https://orcid.org/0000-0002-7285-4748,https://doi.org/10.1386/ctl.12.2.227_1,2017,1,Anna_Maria_Zalewska_13,0
Anna Maria Zalewska,https://orcid.org/0000-0002-7285-4748,https://doi.org/10.1386/ctl.12.2.171_1,2017,1,Anna_Maria_Zalewska_14,0
Anna Maria Zalewska,https://orcid.org/0000-0002-7285-4748,https://doi.org/10.1386/ctl.12.2.151_1,2017,1,Anna_Maria_Zalewska_15,0
Anna Maria Zalewska,https://orcid.org/0000-0002-7285-4748,https://doi.org/10.1007/s10902-016-9777-2,2017,1,Anna_Maria_Zalewska_16,1
Anna Maria Zalewska,https://orcid.org/0000-0002-7285-4748,https://doi.org/10.1386/ctl.12.2.141_1,2017,1,Anna_Maria_Zalewska_17,0
Karolina Zalewska-Łunkiewicz,https://orcid.org/0000-0002-5130-8510,https://doi.org/10.1016/j.pec.2021.07.007,2021-07,1,Karolina_Zalewska-Łunkiewicz_1,0
Karolina Zalewska-Łunkiewicz,https://orcid.org/0000-0002-5130-8510,https://doi.org/10.6084/m9.figshare.7149152,2018,1,Karolina_Zalewska-Łunkiewicz_2,0
Karolina Zalewska-Łunkiewicz,https://orcid.org/0000-0002-5130-8510,https://doi.org/10.15557/pipk.2018.0044,2018,1,Karolina_Zalewska-Łunkiewicz_3,0
Karolina Zalewska-Łunkiewicz,https://orcid.org/0000-0002-5130-8510,https://doi.org/10.14691/cppj.24.2.307,2018,1,Karolina_Zalewska-Łunkiewicz_4,0
Karolina Zarychta-Zajączkowska,https://orcid.org/0000-0003-2072-0841,https://doi.org/10.1007/s40519-019-00722-8,2020-08-07,1,Karolina_Zarychta-Zajączkowska_1,1
Karolina Zarychta-Zajączkowska,https://orcid.org/0000-0003-2072-0841,https://sci-hub.se/10.1007/s10865-020-00138-1,2020-01,1,Karolina_Zarychta-Zajączkowska_2,0
Karolina Zarychta-Zajączkowska,https://orcid.org/0000-0003-2072-0841,https://doi.org/10.1016/j.appet.2019.104335,2019-10,1,Karolina_Zarychta-Zajączkowska_3,1
Karolina Zarychta-Zajączkowska,https://orcid.org/0000-0003-2072-0841,https://doi.org/10.1371/journal.pone.0224503,2019-10-31,1,Karolina_Zarychta-Zajączkowska_4,1
Karolina Zarychta-Zajączkowska,https://orcid.org/0000-0003-2072-0841,https://doi.org/10.1111/aphw.12145,2019-03,1,Karolina_Zarychta-Zajączkowska_5,1
Karolina Zarychta-Zajączkowska,https://orcid.org/0000-0003-2072-0841,https://doi.org/10.1007/s40519-018-0496-z,2018-03-08,1,Karolina_Zarychta-Zajączkowska_7,1
Karolina Zarychta-Zajączkowska,https://orcid.org/0000-0003-2072-0841,https://doi.org/10.1186/s12888-017-1328-9,2017-04,1,Karolina_Zarychta-Zajączkowska_8,1
Mateusz Piotr Zatorski,https://orcid.org/0000-0002-0043-0815,https://doi.org/10.1016/j.transproceed.2018.04.054,2018,1,Mateusz_Piotr_Zatorski_3,1
Mateusz Piotr Zatorski,https://orcid.org/0000-0002-0043-0815,https://doi.org/10.1515/ppb-2017-0044,2017,1,Mateusz_Piotr_Zatorski_5,0
Elżbieta Zdankiewicz-Ścigała,https://orcid.org/0000-0002-8275-2585,https://doi.org/10.3390/ijerph18042164,2021,1,Elżbieta_Zdankiewicz-Ścigała_1,1
Elżbieta Zdankiewicz-Ścigała,https://orcid.org/0000-0002-8275-2585,https://doi.org/10.3389/fpsyg.2019.02957,2020,1,Elżbieta_Zdankiewicz-Ścigała_2,1
Elżbieta Zdankiewicz-Ścigała,https://orcid.org/0000-0002-8275-2585,https://doi.org/10.5604/01.3001.0012.8286,2019,1,Elżbieta_Zdankiewicz-Ścigała_6,0
Elżbieta Zdankiewicz-Ścigała,https://orcid.org/0000-0002-8275-2585,https://doi.org/10.3389/fpsyg.2019.01575,2019,1,Elżbieta_Zdankiewicz-Ścigała_8,1
Elżbieta Zdankiewicz-Ścigała,https://orcid.org/0000-0002-8275-2585,https://doi.org/10.5604/01.3001.0012.4751,2018,1,Elżbieta_Zdankiewicz-Ścigała_9,0
Elżbieta Zdankiewicz-Ścigała,https://orcid.org/0000-0002-8275-2585,https://doi.org/10.15557/pipk.2018.0032,2018,1,Elżbieta_Zdankiewicz-Ścigała_10,0
Elżbieta Zdankiewicz-Ścigała,https://orcid.org/0000-0002-8275-2585,https://doi.org/10.3389/fpsyg.2018.02039,2018,1,Elżbieta_Zdankiewicz-Ścigała_11,1
Elżbieta Zdankiewicz-Ścigała,https://orcid.org/0000-0002-8275-2585,https://doi.org/10.24425/124343,2018,1,Elżbieta_Zdankiewicz-Ścigała_12,0
Elżbieta Zdankiewicz-Ścigała,https://orcid.org/0000-0002-8275-2585,https://doi.org/10.1016/j.transproceed.2018.04.057,2018,1,Elżbieta_Zdankiewicz-Ścigała_13,1
Elżbieta Zdankiewicz-Ścigała,https://orcid.org/0000-0002-8275-2585,https://doi.org/10.5114/ppn.2018.78714,2018,1,Elżbieta_Zdankiewicz-Ścigała_14,1
Elżbieta Zdankiewicz-Ścigała,https://orcid.org/0000-0002-8275-2585,https://doi.org/10.3389/fpsyg.2018.01570,2018,1,Elżbieta_Zdankiewicz-Ścigała_15,1
Mariusz Zięba,https://orcid.org/0000-0002-3492-2236,https://doi.org/10.18290/rpsych21242-2,2021,1,Mariusz_Zięba_1,0
Mariusz Zięba,https://orcid.org/0000-0002-3492-2236,https://doi.org/10.1371/journal.pone.0261384,2021-12-15,1,Mariusz_Zięba_2,0
Mariusz Zięba,https://orcid.org/0000-0002-3492-2236,https://doi.org/10.1002/cpp.2601,2021-05,1,Mariusz_Zięba_3,1
Mariusz Zięba,https://orcid.org/0000-0002-3492-2236,https://doi.org/10.1007/s12144-021-01739-y,2021-04-22,1,Mariusz_Zięba_4,1
Mariusz Zięba,https://orcid.org/0000-0002-3492-2236,https://doi.org/10.1016/j.paid.2020.110222,2020-07,1,Mariusz_Zięba_5,1
Mariusz Zięba,https://orcid.org/0000-0002-3492-2236,https://doi.org/10.3389/fpsyg.2019.00687,2019,1,Mariusz_Zięba_6,1
Mariusz Zięba,https://orcid.org/0000-0002-3492-2236,https://doi.org/10.24425/119479,2018-06-15,1,Mariusz_Zięba_7,0
Justyna Mirosława Ziółkowska,https://orcid.org/0000-0001-8828-6047,https://doi.org/10.1080/07481187.2017.1332910,2017,1,Justyna_Mirosława_Ziółkowska_1,1
Justyna Mirosława Ziółkowska,https://orcid.org/0000-0001-8828-6047,https://doi.org/10.1080/17405904.2016.1250650,2017,1,Justyna_Mirosława_Ziółkowska_2,1
Jolanta Grażyna Życińska,https://orcid.org/0000-0002-1761-7328,https://doi.org/10.1007/s12144-019-0145-3,2019,1,Jolanta_Grażyna_Życińska_1,1
Jolanta Grażyna Życińska,https://orcid.org/0000-0002-1761-7328,https://doi.org/10.5604/01.3001.0012.1164,2018,1,Jolanta_Grażyna_Życińska_2,0
Jolanta Grażyna Życińska,https://orcid.org/0000-0002-1761-7328,https://doi.org/10.14691/cppj.24.1.79,2018,1,Jolanta_Grażyna_Życińska_3,0
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.1080/01973533.2020.1837134,2021,1,Dariusz_Dolinski_1,1
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.32872/spb.6525,2021,1,Dariusz_Dolinski_2,0
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.1371/journal.pone.0261648,2021-12-30,1,Dariusz_Dolinski_3,0
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://sci-hub.se/10.3390/su132212562,2021-11-13,1,Dariusz_Dolinski_4,0
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.3390/vaccines9080933,2021-08,1,Dariusz_Dolinski_5,0
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.5114/hpr.2020.96895,2020,1,Dariusz_Dolinski_6,0
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.1080/01973533.2019.1695615,2020,1,Dariusz_Dolinski_7,1
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.1007/s10055-019-00423-8,2020,1,Dariusz_Dolinski_8,1
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.1007/s12144-017-9626-4,2019,1,Dariusz_Dolinski_9,1
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.1080/00224545.2018.1505708,2019,1,Dariusz_Dolinski_10,1
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.1007/s12144-017-9729-y,2019,1,Dariusz_Dolinski_11,1
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.1016/j.aap.2018.03.007,2018,1,Dariusz_Dolinski_12,1
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.1016/j.paid.2017.08.032,2018,1,Dariusz_Dolinski_13,1
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.1016/j.actpsy.2018.04.012,2018,1,Dariusz_Dolinski_14,1
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.3389/fpsyg.2018.01519,2018,1,Dariusz_Dolinski_15,1
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.5964/spb.v13i2.25025,2018,1,Dariusz_Dolinski_16,0
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.1080/07399332.2018.1458852,2018,1,Dariusz_Dolinski_17,1
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.5964/spb.v13i2.26133,2018,1,Dariusz_Dolinski_18,0
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.3389/fpsyg.2017.01632,2017,1,Dariusz_Dolinski_19,1
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.3389/fpsyg.2017.00114,2017,1,Dariusz_Dolinski_20,1
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.1016/j.paid.2017.06.030,2017,1,Dariusz_Dolinski_21,1
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.5334/pb.397,2017,1,Dariusz_Dolinski_22,0
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.1177/1948550617693060,2017,1,Dariusz_Dolinski_23,1
Dariusz Dolinski,https://orcid.org/0000-0002-4225-4258,https://doi.org/10.1016/j.erap.2017.02.003,2017,1,Dariusz_Dolinski_24,1
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1037/hea0001124,2021,1,Aleksandra_Łuszczyńska_1,0
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1007/s12529-021-10012-2,2021,1,Aleksandra_Łuszczyńska_2,0
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1016/j.adolescence.2021.02.008,2021,1,Aleksandra_Łuszczyńska_3,1
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1080/17437199.2020.1844037,2021,1,Aleksandra_Łuszczyńska_4,1
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1186/s12889-021-11822-5,2021,1,Aleksandra_Łuszczyńska_5,0
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1249/01.mss.0000677184.87047.54,2020,1,Aleksandra_Łuszczyńska_7,0
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1136/bmjopen-2020-040183,2020,1,Aleksandra_Łuszczyńska_9,1
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1186/s13063-019-4014-z,2020-12,1,Aleksandra_Łuszczyńska_10,1
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1016/j.psychsport.2020.101710,2020-07,1,Aleksandra_Łuszczyńska_11,1
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1024/1662-9647/a000229,2020-05-29,1,Aleksandra_Łuszczyńska_12,0
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1016/j.foodpol.2020.101873,2020-03,1,Aleksandra_Łuszczyńska_13,1
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1080/17437199.2019.1707105,2020-01-02,1,Aleksandra_Łuszczyńska_14,1
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1037/hea0000799.supp,2019,1,Aleksandra_Łuszczyńska_15,0
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1111/aphw.12166,2019-11,1,Aleksandra_Łuszczyńska_16,1
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1007/s11469-018-9973-x,2019-08,1,Aleksandra_Łuszczyńska_17,1
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1186/s12889-018-5818-6,2018,1,Aleksandra_Łuszczyńska_18,1
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.3389/fpsyg.2017.02359,2018,1,Aleksandra_Łuszczyńska_19,1
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1016/j.appet.2018.07.011,2018,1,Aleksandra_Łuszczyńska_20,1
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.5114/hpr.2018.77804,2018,1,Aleksandra_Łuszczyńska_21,0
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.2196/mental.9449,2018,1,Aleksandra_Łuszczyńska_22,0
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1111/bjhp.12305,2018-09,1,Aleksandra_Łuszczyńska_23,1
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1002/oby.22226,2018-08,1,Aleksandra_Łuszczyńska_24,1
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1002/smi.2727,2017,1,Aleksandra_Łuszczyńska_25,1
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1136/jech-2017-ssmabstracts.159,2017,1,Aleksandra_Łuszczyńska_26,1
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1037/hea0000423,2017,1,Aleksandra_Łuszczyńska_27,1
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1016/j.psychsport.2017.07.011,2017,1,Aleksandra_Łuszczyńska_28,1
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1186/s12889-017-4929-9,2017,1,Aleksandra_Łuszczyńska_29,1
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1016/j.socscimed.2017.07.025,2017,1,Aleksandra_Łuszczyńska_30,1
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1177/0146167220980882,2021,1,John_Nezlek_1,1
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1177/21676968211054596,2021-10-28,1,John_Nezlek_2,0
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1007/s10943-020-01079-4,2021-10-02,1,John_Nezlek_3,1
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1515/humor-2020-0073,2021-02-23,1,John_Nezlek_4,1
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.32872/spb.2679,2020,1,John_Nezlek_5,0
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1037/ebs0000201,2020,1,John_Nezlek_6,0
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1016/j.foodqual.2018.11.007,2020,1,John_Nezlek_7,1
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1016/j.cofs.2020.02.005,2020,1,John_Nezlek_8,1
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1515/humor-2019-0011,2020,1,John_Nezlek_9,1
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1080/17439760.2020.1738537,2020,1,John_Nezlek_10,1
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1016/j.cofs.2019.12.005,2020,1,John_Nezlek_11,1
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1080/17439760.2020.1832248,2020,1,John_Nezlek_12,1
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1016/j.paid.2017.06.039,2019,1,John_Nezlek_13,1
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1080/1047840x.2019.1693867,2019,1,John_Nezlek_14,1
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1080/03670244.2019.1641801,2019,1,John_Nezlek_15,1
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1037/pspp0000141,2018,1,John_Nezlek_16,1
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1080/03670244.2018.1536657,2018,1,John_Nezlek_17,1
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1080/00224545.2017.1305326,2018,1,John_Nezlek_18,1
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1111/jopy.12321,2018,1,John_Nezlek_19,1
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1080/03670244.2018.1455675,2018,1,John_Nezlek_20,1
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1080/17439760.2016.1198923,2017,1,John_Nezlek_21,1
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1016/j.jrp.2016.06.020,2017,1,John_Nezlek_22,1
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1016/j.jrp.2016.06.005,2017,1,John_Nezlek_23,1
Rafał Waldemar Albiński,https://www.webofscience.com/wos/author/record/4018911,https://doi.org/10.1159/000485796,2018.0,1,Rafał_Waldemar_Albiński_1,1
Hanna Krystyna Bednarek,https://www.webofscience.com/wos/author/record/4801863,https://doi.org/10.1016/j.dib.2021.107033,2021.0,1,Hanna_Krystyna_Bednarek_1,1
Hanna Krystyna Bednarek,https://www.webofscience.com/wos/author/record/4801864,https://doi.org/10.1016/j.paid.2020.110555,2021.0,1,Hanna_Krystyna_Bednarek_2,1
Hanna Krystyna Bednarek,https://www.webofscience.com/wos/author/record/4801866,https://doi.org/10.3389/fnagi.2020.00194,2020.0,1,Hanna_Krystyna_Bednarek_3,1
Hanna Krystyna Bednarek,https://www.webofscience.com/wos/author/record/4801867,https://doi.org/10.13075/ijomeh.1896.01430,2019.0,1,Hanna_Krystyna_Bednarek_4,0
Hanna Krystyna Bednarek,https://www.webofscience.com/wos/author/record/4801868,https://doi.org/10.3389/fpsyg.2018.02557,2018.0,1,Hanna_Krystyna_Bednarek_5,1
Agnieszka Maria Bojanowska,https://www.webofscience.com/wos/author/record/2408412,https://doi.org/10.1002/ijop.12751,2021.0,1,Agnieszka_Maria_Bojanowska_1,1
Agnieszka Maria Bojanowska,https://www.webofscience.com/wos/author/record/2408415,https://doi.org/10.1007/s10902-021-00396-z,2021.0,1,Agnieszka_Maria_Bojanowska_2,1
Agnieszka Maria Bojanowska,https://www.webofscience.com/wos/author/record/2408418,https://doi.org/10.3389/fpsyg.2020.02035,2020.0,1,Agnieszka_Maria_Bojanowska_3,1
Paweł Boski,https://www.webofscience.com/wos/author/record/19599001,https://doi.org/10.1038/s41467-021-22955-x,2021.0,1,Paweł_Boski_1,1
Paweł Boski,https://www.webofscience.com/wos/author/record/19599003,https://doi.org/10.1007/s10826-018-1283-1,2019.0,1,Paweł_Boski_2,1
Ewa Melania Gruszczyńska,https://www.webofscience.com/wos/author/record/8314575,https://doi.org/10.1371/journal.pone.0251257,2021.0,1,Ewa_Melania_Gruszczyńska_1,0
Ewa Melania Gruszczyńska,https://www.webofscience.com/wos/author/record/8314576,https://doi.org/10.1186/s12955-021-01752-6,2021.0,1,Ewa_Melania_Gruszczyńska_2,1
Ewa Melania Gruszczyńska,https://www.webofscience.com/wos/author/record/8314577,https://doi.org/10.1080/10615806.2021.1887481,2021.0,1,Ewa_Melania_Gruszczyńska_3,1
Ewa Melania Gruszczyńska,https://www.webofscience.com/wos/author/record/8314578,https://doi.org/10.1080/20008198.2021.1990527,2021.0,1,Ewa_Melania_Gruszczyńska_4,0
Ewa Melania Gruszczyńska,https://www.webofscience.com/wos/author/record/8314581,https://doi.org/10.1111/aphw.12198,2020.0,1,Ewa_Melania_Gruszczyńska_5,1
Ewa Melania Gruszczyńska,https://www.webofscience.com/wos/author/record/8314582,https://doi.org/10.3390/rel11030132,2020.0,1,Ewa_Melania_Gruszczyńska_6,1
