name,orcid,link,date,journal
John Nezlek,https://orcid.org/0000-0003-4963-3637 ,https://doi.org/10.24425/119479,2018,Polish Psychological Bulletin
John Nezlek,https://orcid.org/0000-0003-4963-3637 ,https://doi.org/10.5964/spb.v13i1.25501,2018,"Social Psychological Bulletin,"
John Nezlek,https://orcid.org/0000-0003-4963-3637 ,https://doi.org/10.1037/pspp0000141,2018,Journal of Personality and Social Psychology
John Nezlek,https://orcid.org/0000-0003-4963-3637 ,https://doi.org/10.1002/jclp.22617,2018,Journal of Clinical Psychology
John Nezlek,https://orcid.org/0000-0003-4963-3637 ,https://doi.org/10.24425/119483,2018,Polish Psychological Bulletin
John Nezlek,https://orcid.org/0000-0003-4963-3637 ,https://doi.org/10.1080/03670244.2018.1536657,2018,Ecology of Food and Nutrition
John Nezlek,https://orcid.org/0000-0003-4963-3637 ,https://doi.org/10.1080/00224545.2017.1305326,2018,The Journal of Social Psychology
John Nezlek,https://orcid.org/0000-0003-4963-3637 ,https://doi.org/10.1111/jopy.12321,2018,Journal of Personality
John Nezlek,https://orcid.org/0000-0003-4963-3637 ,https://doi.org/10.1080/03670244.2018.1455675,2018,Ecology of Food and Nutrition
John Nezlek,https://orcid.org/0000-0003-4963-3637 ,https://doi.org/10.1123/jsep.2017-0244,2018,Journal of Sport and Exercise Psychology
John Nezlek,https://orcid.org/0000-0003-4963-3637 ,https://doi.org/10.15503/jecs20181.99.108,2018-06-27,Journal of Education Culture and Society
CzesÅ‚aw Nosal,http://orcid.org/0000-0002-1693-2692 ,Innovator Behavior Questionnaire as an Expert Selecting for  Technical Innovation Risk Assessment,2021-03-20,European Research Studies Journal
CzesÅ‚aw Nosal,http://orcid.org/0000-0002-1693-2692 ,https://doi.org/10.1016/j.intell.2017.12.001,2018-03,Intelligence
CzesÅ‚aw Nosal,http://orcid.org/0000-0002-1693-2692 ,https://doi.org/10.15678/pjoep.2017.12.04,2017,Psychologia Ekonomiczna
Magdalena Nowicka,https://orcid.org/0000-0002-1283-3267 ,https://doi.org/10.3390/ijerph17155568,2020-08-01,International journal of environmental research and public health
Magdalena Nowicka,https://orcid.org/0000-0002-1283-3267 ,https://doi.org/10.1007/s10902-017-9879-5,2018,Journal of Happiness Studies
Magdalena Nowicka,https://orcid.org/0000-0002-1283-3267 ,https://doi.org/10.1016/j.schres.2017.12.018,2018,Schizophrenia Research
MichaÅ‚ Ryszard Olszanowski,https://orcid.org/0000-0003-1771-2760 ,https://doi.org/10.1007/s11031-021-09897-z,2021-10,Motivation and Emotion
MichaÅ‚ Ryszard Olszanowski,https://orcid.org/0000-0003-1771-2760 ,https://doi.org/10.1093/deafed/enz036,2020,Journal of deaf studies and deaf education
MichaÅ‚ Ryszard Olszanowski,https://orcid.org/0000-0003-1771-2760 ,https://doi.org/10.1080/02699931.2019.1611543,2020,Cognition and Emotion
MichaÅ‚ Ryszard Olszanowski,https://orcid.org/0000-0003-1771-2760 ,https://doi.org/10.1002/ejsp.2649,2020-06-12,European Journal of Social Psychology
MichaÅ‚ Ryszard Olszanowski,https://orcid.org/0000-0003-1771-2760 ,https://doi.org/10.3758/s13415-020-00778-5,2020-04,"Cognitive, Affective, & Behavioral Neuroscience"
MichaÅ‚ Ryszard Olszanowski,https://orcid.org/0000-0003-1771-2760 ,https://doi.org/10.18290/rpsych.2019.22.1-1,2019-11,Roczniki Psychologiczne
MichaÅ‚ Ryszard Olszanowski,https://orcid.org/0000-0003-1771-2760 ,https://doi.org/10.18290/rpsych.2019.22.1-6,2019-11-19,Roczniki Psychologiczne
MichaÅ‚ Ryszard Olszanowski,https://orcid.org/0000-0003-1771-2760 ,https://doi.org/10.18290/rpsych.2019.22.1-3,2019-11-19,Roczniki Psychologiczne
MichaÅ‚ Ryszard Olszanowski,https://orcid.org/0000-0003-1771-2760 ,https://doi.org/10.1080/20445911.2019.1635605,2019-08-18,Journal of Cognitive Psychology
MichaÅ‚ Ryszard Olszanowski,https://orcid.org/0000-0003-1771-2760 ,https://doi.org/10.1080/02699931.2017.1386622,2018,Cognition and Emotion
Justyna Olszewska,http://orcid.org/0000-0002-7255-4542 ,https://doi.org/10.1007/s12144-019-00492-7,2021-11-03,Current Psychology
Justyna Olszewska,http://orcid.org/0000-0002-7255-4542 ,https://doi.org/10.1027/1618-3169/a000506,2021-01-12,Experimental Psychology
Anna Orylska,https://orcid.org/0000-0002-3853-1806 ,https://doi.org/10.3389/feduc.2019.00012,2019-02-22,Frontiers in Education
JarosÅ‚aw Orzechowski,https://orcid.org/0000-0001-7722-4932 ,https://doi.org/10.1080/20445911.2021.1916508,2021,Journal of Cognitive Psychology
JarosÅ‚aw Orzechowski,https://orcid.org/0000-0001-7722-4932 ,https://doi.org/10.3390/brainsci11020155,2021-01,Brain Sciences
JarosÅ‚aw Orzechowski,https://orcid.org/0000-0001-7722-4932 ,https://doi.org/10.1038/s41598-020-77944-9,2020-12,Scientific Reports
JarosÅ‚aw Orzechowski,https://orcid.org/0000-0001-7722-4932 ,https://doi.org/10.1080/20445911.2019.1687485,2019-11-17,Journal of Cognitive Psychology
JarosÅ‚aw Orzechowski,https://orcid.org/0000-0001-7722-4932 ,https://doi.org/10.1080/20445911.2019.1591421,2019-04-03,Journal of Cognitive Psychology
JarosÅ‚aw Orzechowski,https://orcid.org/0000-0001-7722-4932 ,https://doi.org/10.1007/s12144-019-00208-x,2019-03-12,Current Psychology
JarosÅ‚aw Orzechowski,https://orcid.org/0000-0001-7722-4932 ,https://doi.org/10.1002/acp.3500,2018-11-26,Applied Cognitive Psychology
JarosÅ‚aw Orzechowski,https://orcid.org/0000-0001-7722-4932 ,https://doi.org/10.13075/mp.5893.00709,2018-09-28,Medycyna Pracy
JarosÅ‚aw Orzechowski,https://orcid.org/0000-0001-7722-4932 ,https://doi.org/10.3389/fpsyg.2018.01139,2018-07-09,Frontiers in Psychology
JarosÅ‚aw Orzechowski,https://orcid.org/0000-0001-7722-4932 ,https://doi.org/10.1016/j.tsc.2016.12.004,2017-03,Thinking Skills and Creativity
PaweÅ‚ Maria Ostaszewski,https://orcid.org/0000-0003-0583-7697 ,https://doi.org/10.1007/s40732-020-00442-x,2020,Psychological Record
PaweÅ‚ Maria Ostaszewski,https://orcid.org/0000-0003-0583-7697 ,https://doi.org/10.1007/s40732-019-00340-x,2019,Psychological Record
PaweÅ‚ Maria Ostaszewski,https://orcid.org/0000-0003-0583-7697 ,https://doi.org/10.1007/s12144-017-9662-0,2019,Current Psychology
PaweÅ‚ Maria Ostaszewski,https://orcid.org/0000-0003-0583-7697 ,https://doi.org/10.5114/polp.2019.89866,2019,Pediatria Polska
PaweÅ‚ Maria Ostaszewski,https://orcid.org/0000-0003-0583-7697 ,https://doi.org/10.1080/13548506.2018.1459750,2018,"Psychology, Health and Medicine"
PaweÅ‚ Maria Ostaszewski,https://orcid.org/0000-0003-0583-7697 ,https://doi.org/10.1007/s12144-018-0092-4,2018,Current Psychology
PaweÅ‚ Maria Ostaszewski,https://orcid.org/0000-0003-0583-7697 ,https://doi.org/10.1007/s12144-017-9754-x,2017,Current Psychology
PaweÅ‚ Maria Ostaszewski,https://orcid.org/0000-0003-0583-7697 ,https://doi.org/10.1515/ppb-2017-0060,2017,Polish Psychological Bulletin
PaweÅ‚ Maria Ostaszewski,https://orcid.org/0000-0003-0583-7697 ,https://doi.org/10.1515/ppb-2017-0048,2017,Polish Psychological Bulletin
PaweÅ‚ Maria Ostaszewski,https://orcid.org/0000-0003-0583-7697 ,https://doi.org/10.1515/ppb-2017-0051,2017,Polish Psychological Bulletin
PaweÅ‚ Maria Ostaszewski,https://orcid.org/0000-0003-0583-7697 ,https://doi.org/10.1515/ppb-2017-0052,2017,Polish Psychological Bulletin
PaweÅ‚ Maria Ostaszewski,https://orcid.org/0000-0003-0583-7697 ,https://doi.org/10.1371/journal.pone.0182353,2017-07,PLOS ONE
MichaÅ‚ Parzuchowski,https://orcid.org/0000-0002-8960-0277 ,https://doi.org/10.1002/ejsp.2649,2020-06-12,European Journal of Social Psychology
MichaÅ‚ Parzuchowski,https://orcid.org/0000-0002-8960-0277 ,https://doi.org/10.18290/rpsych.2019.22.1-3,2019-11-19,Roczniki Psychologiczne
MichaÅ‚ Parzuchowski,https://orcid.org/0000-0002-8960-0277 ,https://doi.org/10.1016/j.paid.2019.02.025,2019-07,Personality and Individual Differences
MichaÅ‚ Parzuchowski,https://orcid.org/0000-0002-8960-0277 ,https://doi.org/10.1016/j.paid.2018.01.018,2018,Personality and Individual Differences
MichaÅ‚ Parzuchowski,https://orcid.org/0000-0002-8960-0277 ,https://doi.org/10.1177/1745691618755704,2018,Perspectives on Psychological Science
MichaÅ‚ Parzuchowski,https://orcid.org/0000-0002-8960-0277 ,https://doi.org/10.1007/s12144-018-9861-3,2018,Current Psychology
MichaÅ‚ Parzuchowski,https://orcid.org/0000-0002-8960-0277 ,https://doi.org/10.5964/spb.v13i1.25506,2018-04-11,Social Psychological Bulletin
MichaÅ‚ Parzuchowski,https://orcid.org/0000-0002-8960-0277 ,https://doi.org/10.1515/ppb-2017-0048,2017,Polish Psychological Bulletin
MichaÅ‚ Parzuchowski,https://orcid.org/0000-0002-8960-0277 ,https://doi.org/10.1017/s0140525x16001035,2017,Behavioral and Brain Sciences
MichaÅ‚ Parzuchowski,https://orcid.org/0000-0002-8960-0277 ,https://doi.org/10.3389/fpsyg.2017.00814,2017,Frontiers in Psychology
Izabela Dorota PawÅ‚owska,https://orcid.org/0000-0002-0020-6477 ,https://doi.org/10.1007/s12160-016-9821-9,2017,Annals of Behavioral Medicine
Izabela Dorota PawÅ‚owska,https://orcid.org/0000-0002-0020-6477 ,https://doi.org/10.1186/s12955-017-0645-5,2017,Health and Quality of Life Outcomes
Igor Jakub Pietkiewicz,https://orcid.org/0000-0001-6913-0186 ,https://doi.org/10.15557/pipk.2021.0003,2021,Psychiatr Psychol Klin
Igor Jakub Pietkiewicz,https://orcid.org/0000-0001-6913-0186 ,https://doi.org/10.1016/j.ejtd.2021.100204,2021-11,European Journal of Trauma & Dissociation
Igor Jakub Pietkiewicz,https://orcid.org/0000-0001-6913-0186 ,https://doi.org/10.3389/fpsyg.2021.637929,2021-05-06,Frontiers in Psychology
Igor Jakub Pietkiewicz,https://orcid.org/0000-0001-6913-0186 ,https://doi.org/10.3389/fpsyg.2021.628925,2021-03-19,Frontiers in Psychology
Igor Jakub Pietkiewicz,https://orcid.org/0000-0001-6913-0186 ,https://doi.org/10.15557/pipk.2020.0017,2020-07,Psychiatria i Psychologia Kliniczna
Igor Jakub Pietkiewicz,https://orcid.org/0000-0001-6913-0186 ,https://doi.org/10.1016/j.ejtd.2019.100131,2020-05,European Journal of Trauma & Dissociation
Igor Jakub Pietkiewicz,https://orcid.org/0000-0001-6913-0186 ,https://doi.org/10.15557/pipk.2019.0035,2019,Psychiatr Psychol Klin
Igor Jakub Pietkiewicz,https://orcid.org/0000-0001-6913-0186 ,https://doi.org/10.1016/j.ejtd.2019.02.003,2019-11,European Journal of Trauma & Dissociation
Igor Jakub Pietkiewicz,https://orcid.org/0000-0001-6913-0186 ,https://doi.org/10.1016/j.ejtd.2018.05.002,2019-03,European Journal of Trauma & Dissociation
Igor Jakub Pietkiewicz,https://orcid.org/0000-0001-6913-0186 ,https://doi.org/10.1080/10538712.2017.1372837,2017-11-17,Journal of Child Sexual Abuse
Igor Jakub Pietkiewicz,https://orcid.org/0000-0001-6913-0186 ,https://doi.org/10.15557/pipk.2020.0006,unrecovered,
Konrad Marcin Piotrowski,https://orcid.org/0000-0001-9752-510X ,https://doi.org/10.1111/sjop.12779,2021-12-19,Scandinavian Journal of Psychology
Konrad Marcin Piotrowski,https://orcid.org/0000-0001-9752-510X ,https://doi.org/10.1371/journal.pone.0254163,2021-07-21,PLOS ONE
Konrad Marcin Piotrowski,https://orcid.org/0000-0001-9752-510X ,https://doi.org/10.1007/s12144-018-9903-x,2020-12-22,Current Psychology
Konrad Marcin Piotrowski,https://orcid.org/0000-0001-9752-510X ,https://doi.org/10.1080/17405629.2018.1438257,2019,European Journal of Developmental Psychology
Konrad Marcin Piotrowski,https://orcid.org/0000-0001-9752-510X ,https://doi.org/10.1080/17405629.2018.1467755,2019-09-03,European Journal of Developmental Psychology
Konrad Marcin Piotrowski,https://orcid.org/0000-0001-9752-510X ,https://doi.org/10.3389/fpsyg.2019.01864,2019-08-23,Frontiers in Psychology
Konrad Marcin Piotrowski,https://orcid.org/0000-0001-9752-510X ,https://doi.org/10.1007/s12144-019-00198-w,2019-03-05,Current Psychology
Konrad Marcin Piotrowski,https://orcid.org/0000-0001-9752-510X ,https://doi.org/10.1007/s12144-018-0043-0,2018,Current Psychology
Konrad Marcin Piotrowski,https://orcid.org/0000-0001-9752-510X ,https://doi.org/10.1111/sjop.12416,2018-04-12,Scandinavian Journal of Psychology
Agnieszka Ewa Popiel,https://orcid.org/0000-0001-9990-4971 ,https://doi.org/10.31648/przegldpsychologiczny.7788,2021-12-22,Przegląd Psychologiczny
Agnieszka Ewa Popiel,https://orcid.org/0000-0001-9990-4971 ,https://doi.org/10.1037/tra0001065,2021-08,"Psychological trauma : theory, research, practice and policy"
Agnieszka Ewa Popiel,https://orcid.org/0000-0001-9990-4971 ,Cechy Pięcioczynnikowego Modelu Osobowości (PMO) a objawy PTSD: wyniki badań prospektywnych i poprzecznych,2018,Przegląd Psychologiczny
Agnieszka Ewa Popiel,https://orcid.org/0000-0001-9990-4971 ,"Komentarz do artykułu ""Zespół stresu pourazowego"". Wskazówki dla lekarzy",2018,Lekarz Rodzinny
Agnieszka Ewa Popiel,https://orcid.org/0000-0001-9990-4971 ,"Komentarz do artykułu ""Zespół stresu pourazowego"". Wskazówki dla lekarzy",2018,Lekarz Rodzinny
Agnieszka Ewa Popiel,https://orcid.org/0000-0001-9990-4971 ,https://doi.org/10.3389/fpsyg.2017.01614,2017,Frontiers in Psychology
Agnieszka Ewa Popiel,https://orcid.org/0000-0001-9990-4971 ,https://doi.org/10.18290/rpsych.2017.20.2-1pl,2017,Roczniki Psychologiczne
Agnieszka Ewa Popiel,https://orcid.org/0000-0001-9990-4971 ,OPRACOWANIE I WALIDACJA EKSPERYMENTALNEJ POLSKIEJ WERSJI SKRÓCONEJ KWESTIONARIUSZA SCHEMATÓW YOUNGA (YSQ-ES-PL)1 DO BADANIA WCZESNYCH SCHEMATÓW DEZADAPTACYJNYCH,2017,Roczniki Psychologiczne
Agnieszka Ewa Popiel,https://orcid.org/0000-0001-9990-4971 ,https://doi.org/10.18290/rpsych.2017.20.2-4pl,2017,Roczniki Psychologiczne
Agnieszka Ewa Popiel,https://orcid.org/0000-0001-9990-4971 ,https://doi.org/10.1016/j.eurpsy.2017.02.491,2017,European Psychiatry
Agnieszka Ewa Popiel,https://orcid.org/0000-0001-9990-4971 ,Zaburzenia osobowości: krótkie wprowadzenie historyczne,2017,Roczniki Psychologiczne
Agnieszka PopÅ‚awska,https://orcid.org/0000-0001-8689-6757 ,https://doi.org/10.3389/fpsyg.2021.624649,2021-02-11,Frontiers in Psychology
Agnieszka PopÅ‚awska,https://orcid.org/0000-0001-8689-6757 ,https://doi.org/10.1016/j.paid.2018.06.023,2018,Personality and Individual Differences
Agnieszka PopÅ‚awska,https://orcid.org/0000-0001-8689-6757 ,https://doi.org/10.1016/j.chb.2018.01.043,2018,Computers in Human Behavior
Aleksandra Rabinovitch (Niemyjska),https://orcid.org/0000-0002-4773-7814 ,https://doi.org/10.1016/j.appet.2021.105121,2021,Appetite
Aleksandra Rabinovitch (Niemyjska),https://orcid.org/0000-0002-4773-7814 ,https://doi.org/10.1016/j.paid.2020.110060,2020,Personality and Individual Differences
Aleksandra Rabinovitch (Niemyjska),https://orcid.org/0000-0002-4773-7814 ,https://doi.org/10.1007/s12144-018-9861-3,2020-10-08,Current Psychology
Aleksandra Rabinovitch (Niemyjska),https://orcid.org/0000-0002-4773-7814 ,https://doi.org/10.1111/pere.12274,2019-06-23,Personal Relationships
Aleksandra Rabinovitch (Niemyjska),https://orcid.org/0000-0002-4773-7814 ,https://doi.org/10.1016/j.appet.2018.04.012,2018,Appetite
Aleksandra Rabinovitch (Niemyjska),https://orcid.org/0000-0002-4773-7814 ,https://doi.org/10.1080/10508619.2018.1482132,2018-07-03,The International Journal for the Psychology of Religion
Sylwiusz Retowski,https://orcid.org/0000-0002-6133-0658 ,https://doi.org/10.3390/ijerph182212081,2021-11-17,International Journal of Environmental Research and Public Health
Sylwiusz Retowski,https://orcid.org/0000-0002-6133-0658 ,https://doi.org/10.1002/job.2512,2021-06,Journal of Organizational Behavior
Sylwiusz Retowski,https://orcid.org/0000-0002-6133-0658 ,https://doi.org/10.1371/journal.pone.0237250,2020-08-10,PLOS ONE
Sylwiusz Retowski,https://orcid.org/0000-0002-6133-0658 ,https://doi.org/10.3389/fpsyg.2017.02318,2018,Frontiers in Psychology
Sylwiusz Retowski,https://orcid.org/0000-0002-6133-0658 ,https://doi.org/10.1080/03601277.2017.1283931,2017,Educational Gerontology
Marta Anna Roczniewska,https://orcid.org/0000-0003-0815-1455 ,https://doi.org/10.1186/s12884-021-03810-9,2021-12,BMC Pregnancy and Childbirth
Marta Anna Roczniewska,https://orcid.org/0000-0003-0815-1455 ,https://doi.org/10.1186/s13104-020-05432-4,2021-12,BMC Research Notes
Marta Anna Roczniewska,https://orcid.org/0000-0003-0815-1455 ,https://doi.org/10.1016/j.jbusres.2021.08.010,2021-11,Journal of Business Research
Marta Anna Roczniewska,https://orcid.org/0000-0003-0815-1455 ,https://doi.org/10.3390/ijerph181910036,2021-09-24,International Journal of Environmental Research and Public Health
Marta Anna Roczniewska,https://orcid.org/0000-0003-0815-1455 ,https://doi.org/10.3390/ijerph18179084,2021-08-28,International Journal of Environmental Research and Public Health
Marta Anna Roczniewska,https://orcid.org/0000-0003-0815-1455 ,https://doi.org/10.1111/jan.14872,2021-08-06,Journal of Advanced Nursing
Marta Anna Roczniewska,https://orcid.org/0000-0003-0815-1455 ,https://doi.org/10.1371/journal.pone.0237250,2020-08-10,PLOS ONE
Marta Anna Roczniewska,https://orcid.org/0000-0003-0815-1455 ,https://doi.org/10.3390/ijerph17041200,2020-02-13,International Journal of Environmental Research and Public Health
Marta Anna Roczniewska,https://orcid.org/0000-0003-0815-1455 ,https://doi.org/10.1016/j.jesp.2019.103882,2019-11,Journal of Experimental Social Psychology
Marta Anna Roczniewska,https://orcid.org/0000-0003-0815-1455 ,https://doi.org/10.32872/spb.v14i1.30207,2019-05-15,Social Psychological Bulletin
Marta Anna Roczniewska,https://orcid.org/0000-0003-0815-1455 ,https://doi.org/10.1515/ppb-2017-0023,2017,Polish Psychological Bulletin
Marta Anna Roczniewska,https://orcid.org/0000-0003-0815-1455 ,"Are managers also ‘ crafting leaders ’? The link between organizational rank , autonomy , and job crafting",2017,Polish Psychological Bulletin
Danuta Rode,https://orcid.org/0000-0001-5729-8168 ,https://doi.org/10.4467/20843879pr.19.010.10893,2019,Psychologia Rozwojowa
Danuta Rode,https://orcid.org/0000-0001-5729-8168 ,https://doi.org/10.1007/s10896-019-00036-4,2019-03-02,Journal of Family Violence
Danuta Rode,https://orcid.org/0000-0001-5729-8168 ,"Psychological Diagnosis of Demoralization in Juvenile Forensic Assessments: Fields, Models and New Directions.",2019-01-01,Problems of Forensic Sciences
Danuta Rode,https://orcid.org/0000-0001-5729-8168 ,https://doi.org/10.14691/cppj.24.1.227,2018,Czasopismo Psychologiczne
Danuta Rode,https://orcid.org/0000-0001-5729-8168 ,"Psychological diagnosis of demoralisation in juvenile forensic assessments: fields, models and new directions",2018,Z Zagadnień Nauk Sądowych
Danuta Rode,https://orcid.org/0000-0001-5729-8168 ,https://doi.org/10.5114/cipp.2018.72262,2018,Current Issues in Personality Psychology
Danuta Rode,https://orcid.org/0000-0001-5729-8168 ,https://doi.org/10.5114/hpr.2018.71635,2018,Health Psychology Report
Danuta Rode,https://orcid.org/0000-0001-5729-8168 ,Characteristics of children experiencing direct and indirect domestic violence and abuse,2017,Problems of Forensic Sciences / Z Zagadnień Nauk Sądowych
Anna Maria Rogala,https://orcid.org/0000-0002-6780-2265 ,https://doi.org/10.1016/j.invent.2020.100322,2020,Internet Interventions
Anna Maria Rogala,https://orcid.org/0000-0002-6780-2265 ,https://doi.org/10.1371/journal.pone.0237250,2020-08-10,PLOS ONE
Anna Maria Rogala,https://orcid.org/0000-0002-6780-2265 ,https://doi.org/10.13075/mp.5893.00822,2019,Medycyna Pracy
Anna Maria Rogala,https://orcid.org/0000-0002-6780-2265 ,https://doi.org/10.3389/fpsyg.2019.02786,2019-12-20,Frontiers in Psychology
Anna Maria Rogala,https://orcid.org/0000-0002-6780-2265 ,"Psychologiczne interwencje internetowe – pojęcia, zastosowania i wyzwania",2018,Nauka
Joanna Maria Roszak,https://orcid.org/0000-0003-1048-745X ,https://doi.org/10.1080/00918369.2019.1661728,2021-04-16,Journal of Homosexuality
Joanna Maria Roszak,https://orcid.org/0000-0003-1048-745X ,https://doi.org/10.1177/1069397118822992,2019,Cross-Cultural Research
Krystyna Jolanta Rymarczyk,https://orcid.org/0000-0002-4085-9480 ,https://doi.org/10.3389/fpsyg.2021.733742,2021-12-15,Frontiers in Psychology
Krystyna Jolanta Rymarczyk,https://orcid.org/0000-0002-4085-9480 ,https://doi.org/10.33896/porj.2021.6.3,2021-06-15,Poradnik Językowy
Krystyna Jolanta Rymarczyk,https://orcid.org/0000-0002-4085-9480 ,https://doi.org/10.1038/s41598-020-74388-z,2020-10-14,Scientic Reports
Krystyna Jolanta Rymarczyk,https://orcid.org/0000-0002-4085-9480 ,https://doi.org/10.3390/nu11112832,2019-11-31,Nutrients
Krystyna Jolanta Rymarczyk,https://orcid.org/0000-0002-4085-9480 ,https://doi.org/10.3389/fpsyg.2018.00052,2018,Frontiers in Psychology
Krystyna Jolanta Rymarczyk,https://orcid.org/0000-0002-4085-9480 ,https://doi.org/10.1080/13546805.2018.1426448,2018,Cognitive Neuropsychiatry
Katarzyna Julia Samson,https://orcid.org/0000-0003-0248-8233,https://doi.org/10.1002/ejsp.2648,2020-04-10,European Journal of Social Psychology
Katarzyna Julia Samson,https://orcid.org/0000-0003-0248-8233,https://doi.org/10.1080/21515581.2018.1516557,2018,Journal of Trust Research
Katarzyna Julia Samson,https://orcid.org/0000-0003-0248-8233,https://doi.org/10.1371/journal.pone.0205566,2018-10-12,PLOS ONE
Katarzyna Maria Sanna,https://orcid.org/0000-0002-1903-1830,Development of the cancer-patient social support questionnaire: reliability and validity,2019-03-22,Psychiatria
Katarzyna Maria Sanna,https://orcid.org/0000-0002-1903-1830,https://doi.org/10.5114/pson.2018.92900,2018,Psychoonkologia
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1111/bjhp.12516,2021-11,British Journal of Health Psychology
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.2196/26397,2021-11-23,JMIR mHealth and uHealth
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1111/bjhp.12452,2021-02-25,British Journal of Health Psychology
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1016/j.cose.2020.101954,2020-10,Computers & Security
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1007/s12529-020-09865-w,2020-08-11,International Journal of Behavioral Medicine
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.3934/medsci.2019.1.13,2019,AIMS Medical Science
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.3390/nu12010088,2019-12-27,Nutrients
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1177/1359105317700968,2019-11,Journal of Health Psychology
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1016/j.appet.2019.104351,2019-11,Appetite
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1037/hea0000728,2019-07,Health Psychology
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1007/s10902-019-00102-0,2019-03-20,Journal of Happiness Studies
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1016/j.lindif.2017.11.015,2018,Learning and Individual Differences
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1371/journal.pone.0205887,2018-10-29,PLOS ONE
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1016/j.socscimed.2018.06.004,2018-08,Social Science & Medicine
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1037/rep0000199,2018-05,Rehabilitation Psychology
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1111/bjhp.12288,2018-05-19,British Journal of Health Psychology
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1016/j.appet.2017.09.019,2018-01,Appetite
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.2196/jmir.8814,2018-01-11,Journal of Medical Internet Research
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1016/j.apmr.2017.02.025,2017,Archives of Physical Medicine and Rehabilitation
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1080/13548506.2017.1381339,2017,"Psychology, Health and Medicine"
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1080/08870446.2017.1385785,2017,Psychology and Health
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1007/s10826-017-0893-3,2017,Journal of Child and Family Studies
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1177/1090198116648266,2017,Health Education and Behavior
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1080/13803395.2017.1301392,2017,Journal of Clinical and Experimental Neuropsychology
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1186/s12955-017-0645-5,2017,Health and Quality of Life Outcomes
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1016/j.jneb.2016.09.005,2017-02,Journal of Nutrition Education and Behavior
Grzegorz SÄ™dek,https://orcid.org/0000-0001-8932-0868,https://doi.org/10.1080/13546783.2021.1911847,2021-10-02,Thinking & Reasoning
Grzegorz SÄ™dek,https://orcid.org/0000-0001-8932-0868,https://doi.org/10.3389/fpsyg.2021.645751,2021-09-27,Frontiers in Psychology
Grzegorz SÄ™dek,https://orcid.org/0000-0001-8932-0868,https://doi.org/10.1007/s11218-020-09557-z,2020,Social Psychology of Education
Grzegorz SÄ™dek,https://orcid.org/0000-0001-8932-0868,https://doi.org/10.1002/pits.22413,2020,Psychology in the Schools
Grzegorz SÄ™dek,https://orcid.org/0000-0001-8932-0868,https://doi.org/10.1007/s11218-019-09478-6,2019,Social Psychology of Education
Grzegorz SÄ™dek,https://orcid.org/0000-0001-8932-0868,https://doi.org/10.3389/fpsyg.2018.02321,2018-11,Frontiers in Psychology
Grzegorz SÄ™dek,https://orcid.org/0000-0001-8932-0868,https://doi.org/10.3389/fpsyg.2018.00428,2018-04-03,Frontiers in Psychology
Grzegorz SÄ™dek,https://orcid.org/0000-0001-8932-0868,https://doi.org/10.1037/pag0000239,2018-03,Psychology and Aging
Grzegorz SÄ™dek,https://orcid.org/0000-0001-8932-0868,https://doi.org/10.3389/fpsyg.2017.01614,2017,Frontiers in Psychology
Grzegorz SÄ™dek,https://orcid.org/0000-0001-8932-0868,https://doi.org/10.1080/02699931.2016.1170669,2017,Cognition & Emotion
