Unnamed: 0.1,Unnamed: 0,name,orcid,doi,title,date,journal,filename,Article_ID
86,86,Dorota Krystyna Kuncewicz,https://orcid.org/0000-0002-9717-7333,https://doi.org/10.14656/pfp20180403,"Word in a relationship – someone’s, from somewhere, with something, in between",2018,Polskie Forum Psychologiczne,Dorota_Krystyna_Kuncewicz_4,10-14656_pfp20180403
95,95,Bernadeta Lelonek-Kuleta,https://orcid.org/0000-0002-7844-3667,https://doi.org/10.32084/tekapr.2020.13.2-29,Psychological and Legal Aspects of Using Loot Boxes,2020,Teka Komisji Prawniczej PAN Oddział w Lublinie,Bernadeta_Lelonek-Kuleta_4,10-32084_tekapr-2020-13-2-29
117,117,Mariola Halina Łaguna,https://orcid.org/0000-0001-6865-8587,https://doi.org/10.1037/pspp0000125,State-Trait Decomposition of Name Letter Test Scores and Relationships With Global Self-Esteem,2018,Journal of Personality and Social Psychology,Mariola_Halina_Łaguna_14,10-1037_pspp0000125
127,127,Piotr Janusz Mamcarz,https://orcid.org/0000-0001-6307-6326,https://doi.org/10.5993/ajhb.45.4.2,The risk of self-medication among students from urban and rural areas,2021,American Journal of Health Behavior,Piotr_Janusz_Mamcarz_1,10-5993_ajhb-45-4-2
165,165,Martyna Maria Płudowska,https://orcid.org/0000-0001-6246-9152,https://doi.org/10.1037/hum0000197,Psychological predictors of quality of life in individuals with to be and to have attitudes.,2020-08-27,The Humanistic Psychologist,Martyna_Maria_Płudowska_4,10-1037_hum0000197
176,176,Małgorzata Maria Puchalska-Wasyl,https://orcid.org/0000-0003-4295-8308,https://doi.org/10.1037/rel0000255,Prayer and internal dialogical activity: How do they predict well-being?,2019-03-04,Psychology of Religion and Spirituality,Małgorzata_Maria_Puchalska-Wasyl_9,10-1037_rel0000255
270,270,Beata Ewa Zarzycka,https://orcid.org/0000-0003-3004-4357,https://doi.org/10.1037/rel0000255,Prayer and Internal Dialogical Activity: How Do They Predict Well-Being?,2019,Psychology of Religion and Spirituality,Beata_Ewa_Zarzycka_18,10-1037_rel0000255
176,176,Małgorzata Maria Puchalska-Wasyl,https://orcid.org/0000-0003-4295-8308,https://doi.org/10.1037/rel0000255,Prayer and internal dialogical activity: How do they predict well-being?,2019-03-04,Psychology of Religion and Spirituality,Małgorzata_Maria_Puchalska-Wasyl_9,10-1037_rel0000255
270,270,Beata Ewa Zarzycka,https://orcid.org/0000-0003-3004-4357,https://doi.org/10.1037/rel0000255,Prayer and Internal Dialogical Activity: How Do They Predict Well-Being?,2019,Psychology of Religion and Spirituality,Beata_Ewa_Zarzycka_18,10-1037_rel0000255
200,200,Bohdan Rożnowski,https://orcid.org/0000-0002-2987-8234,https://doi.org/10.18559/soep.2018.3.1,EUROPEJSKI KWESTIONARIUSZ ANALIZY STANOWISK PRACY (EKASP),2018,STUDIA OECONOMICA POSNANIENSIA,Bohdan_Rożnowski_7,10-18559_soep-2018-3-1
201,201,Bohdan Rożnowski,https://orcid.org/0000-0002-2987-8234,https://doi.org/10.14691/cppj.24.1.133,Przekonania o własnej skuteczności na różnych etapach tranzycji z edukacji na rynek pracy,2018,Czasopismo Psychologiczne,Bohdan_Rożnowski_8,10-14691_cppj-24-1-133
202,202,Bohdan Rożnowski,https://orcid.org/0000-0002-2987-8234,https://doi.org/10.14691/cppj.23.2.327,Osobowość marki miasta a ocena jakości  życia w nim,2017,Czasopismo Psychologiczne,Bohdan_Rożnowski_9,10-14691_cppj-23-2-327
204,204,Bohdan Rożnowski,https://orcid.org/0000-0002-2987-8234,https://doi.org/10.5604/01.3001.0014.6222,Znaczenie fazy przygotowania do tranzycji a skuteczność wejścia młodzieży na rynek pracy,unrecovered,Psychologia Wychowawcza,Bohdan_Rożnowski_11,10-5604_01-3001-0014-6222
206,206,Ewa Sokołowska,https://orcid.org/0000-0001-8637-7906,https://doi.org/10.15680/ijircce.2019.,An Example of the Assessment of Human Laterality Using Virtual Reality,2019,International Journal of Innovative Research in Computer and Communication Engineering,Ewa_Sokołowska_2,10-15680_ijircce-2019-
207,207,Ewa Sokołowska,https://orcid.org/0000-0001-8637-7906,https://doi.org/10.5604/01.3001.0013.2966,Ocena zdrowia psychicznego studentów w wymiarze pozytywnym i negatywnym. Inwentarz Zdrowia Psychicznego (IZP),2019,Psychologia Wychowawcza,Ewa_Sokołowska_3,10-5604_01-3001-0013-2966
210,210,Ewa Sokołowska,https://orcid.org/0000-0001-8637-7906,https://doi.org/10.4467/20843879pr.17.008.7040,Psycholog jako współkreator środowiska i procesu edukacyjno-wychowawczego,2017,Psychologia Rozwojowa,Ewa_Sokołowska_6,10-4467_20843879pr-17-008-7040
221,221,Grażyna Maria Katra,https://orcid.org/0000-0003-3474-297X,https://doi.org/10.4467/20843879pr.17.008.7040,Psycholog jako współkreator środowiska i procesu edukacyjno-wychowawczego,2017,Psychologia Rozwojowa,Grażyna_Maria_Katra_6,10-4467_20843879pr-17-008-7040
210,210,Ewa Sokołowska,https://orcid.org/0000-0001-8637-7906,https://doi.org/10.4467/20843879pr.17.008.7040,Psycholog jako współkreator środowiska i procesu edukacyjno-wychowawczego,2017,Psychologia Rozwojowa,Ewa_Sokołowska_6,10-4467_20843879pr-17-008-7040
221,221,Grażyna Maria Katra,https://orcid.org/0000-0003-3474-297X,https://doi.org/10.4467/20843879pr.17.008.7040,Psycholog jako współkreator środowiska i procesu edukacyjno-wychowawczego,2017,Psychologia Rozwojowa,Grażyna_Maria_Katra_6,10-4467_20843879pr-17-008-7040
214,214,Małgorzata Tatala,https://orcid.org/0000-0002-7073-8014,https://doi.org/10.34766/fetr.v48i4.941,Psychological aspects of religious morality in middle and late adulthood,2021-12-30,Kwartalnik Naukowy Fides et Ratio,Małgorzata_Tatala_3,10-34766_fetr-v48i4-941
228,228,Emilia Zabielska-Mendyk,https://orcid.org/0000-0002-7858-4347,https://doi.org/10.5709/acp-0294-8,Feeling other People's pain: An event-related potential study on facial attractiveness and emotional empathy,2020,Advances in Cognitive Psychology,Emilia_Zabielska-Mendyk_2,10-5709_acp-0294-8
244,244,Dariusz Jacek Zapała,https://orcid.org/0000-0002-3472-3050,https://doi.org/10.1027/0269-8803/a000252,Temperament Predictors of Motor Imagery Control in BCI,2019-10-23,Journal of Psychophysiology,Dariusz_Jacek_Zapała_9,10-1027_0269-8803_a000252
190,190,Monika Maria Małkiewicz,https://orcid.org/0000-0003-4055-8925,https://doi.org/10.1027/0269-8803/a000252,Temperament Predictors of Motor Imagery Control in BCI,2019-10-23,Journal of Psychophysiology,Monika_Maria_Małkiewicz_3,10-1027_0269-8803_a000252
244,244,Dariusz Jacek Zapała,https://orcid.org/0000-0002-3472-3050,https://doi.org/10.1027/0269-8803/a000252,Temperament Predictors of Motor Imagery Control in BCI,2019-10-23,Journal of Psychophysiology,Dariusz_Jacek_Zapała_9,10-1027_0269-8803_a000252
190,190,Monika Maria Małkiewicz,https://orcid.org/0000-0003-4055-8925,https://doi.org/10.1027/0269-8803/a000252,Temperament Predictors of Motor Imagery Control in BCI,2019-10-23,Journal of Psychophysiology,Monika_Maria_Małkiewicz_3,10-1027_0269-8803_a000252
249,249,Beata Ewa Zarzycka,https://orcid.org/0000-0003-3004-4357,https://doi.org/10.1080/10508619.2021.2003112,Deconversion and Identity Formation in Adolescents: The Role of Internal Dialogs and Religiousness of Parents,2021,"International Journal for the Psychology of Religion, The",Beata_Ewa_Zarzycka_35,10-1080_10508619-2021-2003112
250,250,Beata Ewa Zarzycka,https://orcid.org/0000-0003-3004-4357,https://doi.org/10.51327/fevj7857,Finding Brands and Not Losing Your Religion? Exploring the Relationship Between Brand Engagement in Self-Concept and Religious Commitment,2021,"Journal of Management, Spirituality & Religion",Beata_Ewa_Zarzycka_36,10-51327_fevj7857
251,251,Beata Ewa Zarzycka,https://orcid.org/0000-0003-3004-4357,https://doi.org/10.1007/s10943-021-01375-7,"Religiosity, Meaning-Making and the Fear of COVID-19 Affecting Well-Being Among Late Adolescents in Poland: A Moderated Mediation Model",2021,Journal of Religion and Health,Beata_Ewa_Zarzycka_37,10-1007_s10943-021-01375-7
95,95,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.1007/s10943-021-01375-7,"Religiosity, Meaning-Making and the Fear of COVID-19 Affecting Well-Being Among Late Adolescents in Poland: A Moderated Mediation Model",2021-10-02,Journal of Religion and Health,Dariusz_Krok_4,10-1007_s10943-021-01375-7
252,252,Beata Ewa Zarzycka,https://orcid.org/0000-0003-3004-4357,https://doi.org/10.1007/s10943-021-01278-7,The Religious Meaning System and Resilience in Spouse Caregivers of Cancer Patients: A Moderated Mediation Model of Hope and Affect,2021,Journal of Religion and Health,Beata_Ewa_Zarzycka_38,10-1007_s10943-021-01278-7
96,96,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.1007/s10943-021-01278-7,The Religious Meaning System and Resilience in Spouse Caregivers of Cancer Patients: A Moderated Mediation Model of Hope and Affect,2021-08-26,Journal of Religion and Health,Dariusz_Krok_5,10-1007_s10943-021-01278-7
276,276,Beata Ewa Zarzycka,https://orcid.org/0000-0003-3004-4357,https://doi.org/10.15633/pch.2427,"Motivation for assistance activities among hospice, missionary and sport volunteers",2018,The Person and the Challenges-The Journal of Theology Education Canon Law and Social Studies Inspired By Pope John Paul II,Beata_Ewa_Zarzycka_35,10-15633_pch-2427
1,1,Maria Borczykowska-Rzepka,https://orcid.org/0000-0002-8915-0042,https://doi.org/10.34697/2451-0858-pis-2020-1-004,Poczucie satysfakcji i sensu życia u matek dzieci z dystrofią mieśniową Duchenne'a- rozważania teoretyczno empiryczne.,2020,Państwo i Społeczeństwo,Maria_Borczykowska-Rzepka_2,10-34697_2451-0858-pis-2020-1-004
6,6,Maria Borczykowska-Rzepka,https://orcid.org/0000-0002-8915-0042,https://doi.org/10.20883/pielpol.2017.52,Ocena jakości życia rodzin/opiekunów osób chorych na stwardnienie rozsiane dokonana w świetle przeprowadzonych badań,2017,Pielęgniarstwo Polskie,Maria_Borczykowska-Rzepka_7,10-20883_pielpol-2017-52
9,9,Artur Daren,https://orcid.org/0000-0003-1851-9911,https://doi.org/10.21307/ane-2021-017,The neural substrates of diminished humor comprehension in schizophrenia and its relationship with psychopathology,2021-05,Acta Neurobiologiae Experimentalis,Artur_Daren_1,10-21307_ane-2021-017
10,10,Artur Daren,https://orcid.org/0000-0003-1851-9911,https://doi.org/10.12740/pp/131533,The relationships of need for closure dimensions with psychotic-like experiences and jumping to conclusions. A study of a large cross-population sample,2021-04-30,Psychiatria Polska,Artur_Daren_2,10-12740_pp_131533
11,11,Artur Daren,https://orcid.org/0000-0003-1851-9911,https://doi.org/10.12740/pp/onlinefirst/116579,"Sheltered employment in schizophrenia is related to disorganization symptoms, processing speed and metaphor comprehension",2020-10-31,Psychiatria Polska,Artur_Daren_3,10-12740_pp_onlinefirst_116579
12,12,Artur Daren,https://orcid.org/0000-0003-1851-9911,https://doi.org/10.12740/pp/onlinefirst/115554,Premorbid social relationships and the course of schizophrenia in a 20-year follow-up study,2020-06-30,Psychiatria Polska,Artur_Daren_4,10-12740_pp_onlinefirst_115554
1,1,Aleksandra Izabela Arciszewska-Leszczuk,https://orcid.org/0000-0002-1762-3963,https://doi.org/10.12740/pp/onlinefirst/115554,Premorbid social relationships and the course of schizophrenia in a 20-year follow-up study,2020-06-30,Psychiatria Polska,Aleksandra_Izabela_Arciszewska-Leszczuk_2,10-12740_pp_onlinefirst_115554
13,13,Artur Daren,https://orcid.org/0000-0003-1851-9911,https://doi.org/10.1016/j.comppsych.2019.152149,Humor perception in schizophrenia appears to be related to disorganization syndrome,2020-01,Comprehensive Psychiatry,Artur_Daren_5,10-1016_j-comppsych-2019-152149
14,14,Artur Daren,https://orcid.org/0000-0003-1851-9911,https://doi.org/10.5114/ppn.2018.81364,"Associations of insight and treatment adherence with employment status of people with schizophrenia,Wgląd i współpraca w leczeniu a zatrudnienie osób chorujących na schizofrenię",2019,Postepy Psychiatrii i Neurologii,Artur_Daren_6,10-5114_ppn-2018-81364
15,15,Artur Daren,https://orcid.org/0000-0003-1851-9911,https://doi.org/10.1016/j.schres.2019.05.008,Dynamics of impaired humour processing in schizophrenia – An EEG effective connectivity study,2019,Schizophrenia Research,Artur_Daren_7,10-1016_j-schres-2019-05-008
18,18,Artur Daren,https://orcid.org/0000-0003-1851-9911,https://doi.org/10.1016/j.schres.2018.01.004,Diminished activation of the right Inferior Parietal Lobule as a neural substrate of impaired cartoon-jokes comprehension in schizophrenia outpatients,2018,Schizophrenia Research,Artur_Daren_10,10-1016_j-schres-2018-01-004
20,20,Artur Daren,https://orcid.org/0000-0003-1851-9911,https://doi.org/10.1016/j.nicl.2017.06.005,Neural circuit of verbal humor comprehension in schizophrenia - an fMRI study,2017,NeuroImage: Clinical,Artur_Daren_12,10-1016_j-nicl-2017-06-005
21,21,Agnieszka Fusińska-Korpik,https://orcid.org/0000-0003-3520-1315,https://doi.org/10.12740/pt/128972,Aspekty terapeutyczne oddziału zamkniętego,2020,Psychoterapia,Agnieszka_Fusińska-Korpik_1,10-12740_pt_128972
22,22,Agnieszka Fusińska-Korpik,https://orcid.org/0000-0003-3520-1315,https://doi.org/10.1007/s12144-020-00797-y,The revised Edward Zigler-Yale Personality Questionnaire for persons with intellectual disability: A new four-factor structure in confirmatory factor analysis,2020,Current Psychology,Agnieszka_Fusińska-Korpik_2,10-1007_s12144-020-00797-y
78,78,Łukasz Radosław Krzywoszański,https://orcid.org/0000-0001-9222-2150,https://doi.org/10.1007/s12144-020-00797-y,The revised Edward Zigler Yale-Personality Questionnaire (EZPQ) for persons with intellectual disability: A new four-factor structure in confirmatory factor analysis,2020-05-22,Current Psychology,Łukasz_Radosław_Krzywoszański_2,10-1007_s12144-020-00797-y
87,87,Marzena Agnieszka Kutt,https://orcid.org/0000-0001-9222-2150,https://doi.org/10.1007/s12144-020-00797-y,The revised Edward Zigler Yale-Personality Questionnaire (EZPQ) for persons with intellectual disability: A new four-factor structure in confirmatory factor analysis,2020-05-22,Current Psychology,Marzena_Agnieszka_Kutt_2,10-1007_s12144-020-00797-y
96,96,Agnieszka Lasota,https://orcid.org/0000-0001-9222-2150,https://doi.org/10.1007/s12144-020-00797-y,The revised Edward Zigler Yale-Personality Questionnaire (EZPQ) for persons with intellectual disability: A new four-factor structure in confirmatory factor analysis,2020-05-22,Current Psychology,Agnieszka_Lasota_2,10-1007_s12144-020-00797-y
105,105,Marzena Monika Lelek-Kratiuk,https://orcid.org/0000-0001-9222-2150,https://doi.org/10.1007/s12144-020-00797-y,The revised Edward Zigler Yale-Personality Questionnaire (EZPQ) for persons with intellectual disability: A new four-factor structure in confirmatory factor analysis,2020-05-22,Current Psychology,Marzena_Monika_Lelek-Kratiuk_2,10-1007_s12144-020-00797-y
24,24,Dorota Jasiecka,https://orcid.org/0000-0002-8017-032X,https://doi.org/10.34938/z92d-kd44,Psychosomatic Risk from Perspective of Attachment Trauma and Body Self Disorders,2019,Sztuka Leczenia,Dorota_Jasiecka_1,10-34938_z92d-kd44
25,25,Dorota Jasiecka,https://orcid.org/0000-0002-8017-032X,https://doi.org/10.1469/cppi24.2.405,Kształtowanie się wspólnoty polskiej społeczności - imperatyw moralny czy uświadomiona konieczność dziejowa?,2018,Czasopismo Psychologiczne,Dorota_Jasiecka_2,10-1469_cppi24-2-405
31,31,Wanda Osikowska,https://orcid.org/0000-0001-7697-4408,https://doi.org/10.14691/cppj.23.2.367,Osobowościowe i demograficzne uwarunkowania relacji pomiędzy pracą i rodziną u pracowników samorządu ,2017,Czasopismo Psychologiczne -Pychological Journal,Wanda_Osikowska_1,10-14691_cppj-23-2-367
32,32,Tadeusz Marian Ostrowski,https://orcid.org/0000-0001-5961-3758,https://doi.org/10.1177/0033294120978164,"Time in the Mental Health Context: Neurotic Symptomatology, Defense Mechanisms and the Perception of Time Perspective Among Patients Diagnosed With Neurotic and Personality Disorders – A Clinical Study",2020,Psychological Reports,Tadeusz_Marian_Ostrowski_1,10-1177_0033294120978164
33,33,Tadeusz Marian Ostrowski,https://orcid.org/0000-0001-5961-3758,https://doi.org/10.12740/app/80756,"The intensity of anxiety, neurotic symptoms and perceived control among patients with neurotic and personality disorders",2018,Archives of Psychiatry and Psychotherapy,Tadeusz_Marian_Ostrowski_2,10-12740_app_80756
34,34,Tadeusz Marian Ostrowski,https://orcid.org/0000-0001-5961-3758,https://doi.org/10.15804/kie.2017.03.10,Dobra praktyka w zarządzaniu szkołą wyższą : system ewaluacji jakości kształcenia na przykładzie uniwersytetów brytyjskich,2017,Kultura i Edukacja,Tadeusz_Marian_Ostrowski_3,10-15804_kie-2017-03-10
2,2,Aleksandra Izabela Arciszewska-Leszczuk,https://orcid.org/0000-0002-1762-3963,https://doi.org/10.1093/schbul/sbaa030.377,M65. INTERPLAY OF TRAIT RESILIENCE WITH NEUROCOGNITIVE FUNCTIONING AND PERSONALITY CHARACTERISTICS IN YOUNG PEOPLE WITH PUTATIVE ‘AT RISK MENTAL STATE’,2020-05-18,Schizophrenia Bulletin,Aleksandra_Izabela_Arciszewska-Leszczuk_3,10-1093_schbul_sbaa030-377
28,28,Anna Aleksandra Banik,https://orcid.org/0000-0002-8674-9981,https://doi.org/10.1037/rep0000281,Meaning in life and physical quality of life: Cross-lagged associations during inpatient rehabilitation.,2019-05-30,Rehabilitation Psychology,Anna_Aleksandra_Banik_14,10-1037_rep0000281
